logFC	AveExpr	t	P.Value	adj.P.Val	B	gene
0.222201480750242	9.19458532228572	5.42322971291334	1.03805171439373e-06	2.02497550852627e-05	5.05678573689301	RAP1A
-0.661703647591477	5.59145232569384	-5.41929892957496	1.05360960418849e-06	2.0451501277342e-05	5.41348266026143	AL589740.1
-0.430402039410073	6.96737950070039	-5.41645272146678	1.06501800262695e-06	2.05711112724151e-05	5.3082809005971	DNM1
-0.365741280069224	7.8489239333541	-5.40086668922606	1.12968348640673e-06	2.17131811284353e-05	5.12338302009469	SNAP25
-0.44716322865121	6.45435574662422	-5.38797267514601	1.18609178118995e-06	2.26861749953454e-05	5.19945330611941	CCK
-0.50206099378288	6.47563888825698	-5.38013695706455	1.22171735871121e-06	2.31418056208052e-05	5.22833459932702	NRG1
-0.329481198248504	7.41101563661647	-5.38116248401753	1.21699545712152e-06	2.31418056208052e-05	5.09399498796479	RTN1
-0.446429963770616	5.94469289217	-5.36780377057115	1.27993711636176e-06	2.4128045352185e-05	5.16250395105504	TUBB2A
-0.564301861893904	6.06404057825492	-5.36171017365867	1.30970264342419e-06	2.45710242338097e-05	5.20299693115029	UNC5D
-0.351998593268345	9.22318061771499	-5.34525801728717	1.39351438087289e-06	2.60189042257267e-05	4.79583585379386	SRRM2
-0.468160915658154	6.90002876206213	-5.33900135206905	1.42675511514793e-06	2.65133024004505e-05	5.05456780227871	SCN2A
-0.427551965227476	5.79059454223922	-5.33616688716676	1.44207001837409e-06	2.66714931228529e-05	5.05095510755441	UBB
-0.424534970118098	7.86519172047325	-5.30561057805957	1.61780039608636e-06	2.9725244612708e-05	4.84044730584479	DOCK3
0.273360537640329	8.61008885500738	5.3048649749937	1.622341838082e-06	2.9725244612708e-05	4.71598965279589	SOCS6
-0.445881193502658	6.64203703712883	-5.3027170159046	1.63549524271208e-06	2.9826869054298e-05	4.90550506467258	VSNL1
0.211581246053351	9.90784865495771	5.30104526984434	1.64580506018902e-06	2.98759335231534e-05	4.47481283582061	FGD4
-0.478424116147384	5.77232515481211	-5.2959831913482	1.67741505047458e-06	3.03094212576536e-05	4.94739645519419	ENO2
-0.593587072480283	6.22528471157225	-5.25817392011687	1.93318045721067e-06	3.47706448290048e-05	4.83481929630419	ENOX1
0.271671196218087	9.54892296248465	5.2537837950189	1.96525766755415e-06	3.51861886505929e-05	4.36604556296475	BNC2
-0.500531501007135	6.15075859179971	-5.25099333920995	1.98591818900031e-06	3.5394478268501e-05	4.80742451233276	RAPGEF5
0.169768492004121	11.0552082443491	5.24353902455075	2.04216337325862e-06	3.62322288984029e-05	4.07054371649548	SLC9A9
0.250989832208122	8.67239230686383	5.23870881758876	2.07944236623309e-06	3.67274482792791e-05	4.42327487681089	TGFBR1
-0.558533422936108	5.98077523209406	-5.22872466662453	2.15863316001994e-06	3.79551597329066e-05	4.73548663465231	SLC35F1
-0.3232251869431	8.62207131569476	-5.21833979480765	2.24414865902379e-06	3.92826200537156e-05	4.34652369595997	CALM1
