TF	n_libraries_supported	best_adjusted_p	best_combined_score	supporting_libraries	best_term	aggregate_score
SMRT	1	0.5282566786059528	2.363004025417823	ChEA_2022	SMRT 27268052 Chip-Seq Bcells Human	0.2771566349743956
GATA3	1	0.5320121735251573	2.79790527854821	ChEA_2022	GATA3 20176728 ChIP-ChIP TSCs Mouse	0.561902477971447
GTF3C2	1	0.5320121735251573	2.4274637316018017	ChEA_2022	GTF3C2 35216376 ChIP-Seq H9 Human BoneMarrow Lymphoma	0.27407843004646837
ZFP281	1	0.5464314743550002	2.2295757295481238	ChEA_2022	ZFP281 27345836 Chip-Seq ESCs Mouse	0.2624675561233934
LUZP1	1	0.5599937769217813	2.2094666564427503	ChEA_2022	LUZP1 20508642 ChIP-Seq ESCs Mouse	0.2518167991787062
IRF4	1	0.5622263030993638	2.4330873414080036	ChEA_2022	IRF4 20064451 ChIP-Seq CD4+T Mouse	0.2500888402944019
PDX1	1	0.578888771935027	2.6346769739413003	ChEA_2022	PDX1 19855005 ChIP-ChIP MIN6 Mouse	0.23740487388102843
SOX6	1	0.5856588909356252	2.0813399055669386	ChEA_2022	SOX6 21985497 ChIP-Seq MYOTUBES Mouse	0.23235525926791056
SPI1	1	0.5914105247273652	2.1379649273668084	ChEA_2022	SPI1 23127762 ChIP-Seq K562 Human	0.22811910805121935
EWS-ERG	1	0.6179075399861701	2.137475464737342	ChEA_2022	EWS-ERG 20517297 ChIP-Seq CADO-ES1 Human	0.20907650529617056
TRP53	1	0.6300106738976956	0.6780607576727649	TRRUST_Transcription_Factors_2019	TRP53 mouse	0.20065209248991014
EBNA1	1	0.6460584854690763	1.8425922608482985	ChEA_2022	EBNA1 20929547 Chip-Seq RAJI-cells Human	0.18972816502848744
KDM5B	1	0.6474688027541584	1.7075478941169129	ChEA_2022	KDM5B 21448134 ChIP-Seq MESCs Mouse	0.18878115252567232
ETS1	1	0.6732925228096913	1.7725774720096723	ChEA_2022	ETS1 22383799 ChIP-Seq G1ME Mouse	0.17179783992490044
FOXA1	1	0.675709245923247	1.731596429351106	ChEA_2022	FOXA1 21572438 ChIP-Seq LNCaP Human	0.1702613466693434
OCT1	1	0.6861333724647103	1.6765487349635173	ChEA_2022	OCT1 27270436 Chip-Seq PROSTATE Human	0.16359145674880357
PCGF4	1	0.6882908949354947	1.6640955785309866	ChEA_2022	PCGF4 22325352 ChIP-Seq 293T-Rex Human	0.1622279754781228
TET1	1	0.7162724587633013	1.56773099791396	ChEA_2022	TET1 21490601 ChIP-Seq MESCs Mouse	0.14492337888394644
SETDB1	1	0.7363156855702659	1.5065897973201383	ChEA_2022	SETDB1 19884257 ChIP-Seq MESCs Mouse	0.13293757914625173
SOX11	1	0.7746422615441789	1.3936360829340453	ChEA_2022	SOX11 22085726 ChIP-Seq ESNs Mouse	0.11090044464443856
KLF2	1	0.806579890747575	2.5185858334956643	ChEA_2022	KLF2 18264089 ChIP-ChIP MESCs Mouse	0.09335260980946901
WDR5	1	0.806579890747575	1.4618633140358848	ChEA_2022	WDR5 24793694 ChIP-Seq LNCAP Human	0.09335260980946901
PU1	1	0.806579890747575	1.300162715758673	ChEA_2022	PU1 27457419 Chip-Seq LIVER Mouse	0.09335260980946901
ZNF652	1	0.8508681215119287	2.101919815261755	ChEA_2022	ZNF652 21678463 ChIP-ChIP ZR75-1 Human	0.07013774724556514
PRDM16	1	0.8596177135184431	1.9117741389719494	ChEA_2022	PRDM16 22522345 ChIP-ChIP PALATE MESENCHYMAL Mouse	0.06569464389714438
TRP63	1	0.8596177135184431	1.9117741389719494	ChEA_2022	TRP63 18441228 ChIP-ChIP KERATINOCYTES Mouse	0.06569464389714438
MYBL1	1	0.8596177135184431	1.776667673398047	ChEA_2022	MYBL1 21750041 ChIP-ChIP SPERMATOCYTES Mouse	0.06569464389714438
ADNP	1	0.8596177135184431	1.2032810770320819	ChEA_2022	ADNP 35650610 ChIP-Seq mESC Mouse Stem Autism	0.06569464389714438
EVI1	1	0.8596177135184431	1.1219651202737189	ChEA_2022	EVI1 22308434 ChIP-Seq SKOV3 Human Ovary OvarianCancer	0.06569464389714438
HNFA	1	0.8596177135184431	1.0841451641100492	ChEA_2022	HNFA 21074721 ChIP-Seq CACO-2 Human	0.06569464389714438
SMC1	1	0.8596177135184431	1.0697425096182251	ChEA_2022	SMC1 22415368 ChIP-Seq MEFs Mouse	0.06569464389714438
TCF12/HEB	1	0.8596177135184431	1.0415004201308633	ChEA_2022	TCF12/HEB 22897851 ChIP-Seq JUKARTE6-1 Human	0.06569464389714438
TAF2	1	0.8596177135184431	1.035940725543887	ChEA_2022	TAF2 19829295 ChIP-Seq ESCs Human	0.06569464389714438
SIN3B	1	0.8596177135184431	1.0127569362446411	ChEA_2022	SIN3B 21632747 ChIP-Seq MESCs Mouse	0.06569464389714438
LXR	1	0.8845220310553484	0.9845576050440307	ChEA_2022	LXR 22292898 ChIP-Seq THP-1 Human	0.05329297691754277
EWS-FLI1	1	0.8845220310553484	1.1211128674763782	ChEA_2022	EWS-FLI1 20517297 ChIP-Seq SK-N-MC Human	0.05329134551671003
RCOR2	1	0.9249633281762841	1.1082511710731566	ChEA_2022	RCOR2 21632747 ChIP-Seq MESCs Mouse	0.03387548530030974
MEF2A	1	0.9477680528464324	0.9160935398185606	ChEA_2022	MEF2A 21415370 ChIP-Seq HL-1 Mouse	0.02329793449116831
GF1B	1	0.954195757568133	0.8448299266660281	ChEA_2022	GF1B 26923725 Chip-Seq HPCs Mouse	0.020362518681353386
IKZF1	1	0.958264559863091	1.2279279396515803	ChEA_2022	IKZF1 21737484 ChIP-ChIP HCT116 Human	0.01851457335703357
PBX	1	0.9636162654172128	0.8143131200849975	ChEA_2022	PBX 27287812 Chip-Seq EMBYONIC-LIMB Mouse	0.016095877912670368
CRX	1	0.9637234608961922	0.8096192338982814	ChEA_2022	CRX 20693478 ChIP-Seq RETINA Mouse	0.016049199817861893
ZC3H11A	1	0.9999962278025855	1.1540879003160078	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	ZC3H11A ENCODE	1.6382476116840167e-06
HDAC2	1	0.9999962278025855	0.6126847989798073	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	HDAC2 ENCODE	1.6382476116840167e-06
BHLHE40	1	0.9999962278025855	0.10749358003206866	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	BHLHE40 ENCODE	1.6382476116840167e-06
IRF3	1	0.9999962278025855	0.010171991817219377	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	IRF3 ENCODE	1.6382476116840167e-06
ZNF384	1	0.9999962278025855	0.006466658486730767	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	ZNF384 ENCODE	1.6382476116840167e-06
PBX3	1	0.9999962278025855	0.0032982741786481275	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	PBX3 ENCODE	1.6382476116840167e-06
USF2	1	0.9999962278025855	0.0013998264470582355	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	USF2 ENCODE	1.6382476116840167e-06
SP2	1	0.9999962278025855	0.0011640114375608846	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	SP2 ENCODE	1.6382476116840167e-06
USF1	1	0.9999962278025855	8.064340330065373e-05	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	USF1 ENCODE	1.6382476116840167e-06
UBTF	1	0.9999962278025855	2.2724084509322982e-05	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	UBTF ENCODE	1.6382476116840167e-06
ZBTB7A	1	0.9999962278025855	2.0917978235730047e-05	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	ZBTB7A ENCODE	1.6382476116840167e-06
MAX	1	0.9999962278025855	1.7784556539468873e-06	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	MAX ENCODE	1.6382476116840167e-06
BRCA1	1	0.9999962278025855	1.9759826478103097e-07	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	BRCA1 ENCODE	1.6382476116840167e-06
E2F6	1	0.9999962278025855	1.95926615644523e-07	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	E2F6 ENCODE	1.6382476116840167e-06
TAF1	1	0.9999962278025855	1.9002743070729656e-07	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	TAF1 ENCODE	1.6382476116840167e-06
BRD4	1	0.9999962435678172	0.4243223577096833	ChEA_2022	BRD4 28847988 ChIP-Seq BCBL1 Human Blood Lymphoma	4.894202498219085e-06
GATA6	1	0.9999962435678172	0.2751298962602489	ChEA_2022	GATA6 25053715 ChIP-Seq YYC3 Human	4.894202498219085e-06
PU.1	1	0.9999962435678172	0.005888660240068806	ChEA_2022	PU.1 20513432 ChIP-Seq Bcells Mouse	4.894202498219085e-06
HNF1A	1	0.9999962435678172	0.47715425772156383	ChEA_2022	HNF1A 26855178 ChIP-Seq Caco2 Human Colon Adenocarcinoma	3.26280166547939e-06
AF4	1	0.9999962435678172	0.4131949182773574	ChEA_2022	AF4 28076791 ChIP-Seq SEM Human Blood Leukemia	3.26280166547939e-06
FOXO1	1	0.9999962435678172	0.312679294572729	ChEA_2022	FOXO1 25302145 ChIP-Seq T-LYMPHOCYTE Mouse	3.26280166547939e-06
LYL1	1	0.9999962435678172	0.1536077702144041	ChEA_2022	LYL1 20887958 ChIP-Seq HPC-7 Mouse	3.26280166547939e-06
FOXH1	1	0.9999962435678172	0.06004651868059891	ChEA_2022	FOXH1 21741376 ChIP-Seq EPCs Human	3.26280166547939e-06
RBPJ	1	0.9999962435678172	0.05727631464312885	ChEA_2022	RBPJ 21746931 ChIP-Seq IB4 Human	3.26280166547939e-06
GATA4	1	0.9999962435678172	0.05638068144430742	ChEA_2022	GATA4 25053715 ChIP-Seq YYC3 Human	3.26280166547939e-06
TCF21	1	0.9999962435678172	0.050679579073815165	ChEA_2022	TCF21 26020271 ChIP-Seq SMOOTH MUSCLE Human	3.26280166547939e-06
IRF8	1	0.9999962435678172	0.042681419391638775	ChEA_2022	IRF8 22096565 ChIP-ChIP GC-B Mouse	3.26280166547939e-06
FOXO3	1	0.9999962435678172	0.01863655647847358	ChEA_2022	FOXO3 23340844 ChIP-Seq DLD1 Human	3.26280166547939e-06
KAP1	1	0.9999962435678172	0.013775111760997908	ChEA_2022	KAP1 22055183 ChIP-Seq ESCs Mouse	3.26280166547939e-06
TBX20	1	0.9999962435678172	0.004190857669146223	ChEA_2022	TBX20 22080862 ChIP-Seq HEART Mouse	3.26280166547939e-06
P63	1	0.9999962435678172	0.0005403294511474242	ChEA_2022	P63 20808887 ChIP-Seq KERATINOCYTES Human	3.26280166547939e-06
MAF	1	0.9999962435678172	0.0004603902432445195	ChEA_2022	MAF 26560356 Chip-Seq TH2 Human	3.26280166547939e-06
ATF3	1	0.9999962435678172	0.0004578544393659646	ChEA_2022	ATF3 27146783 Chip-Seq COLON Human	3.26280166547939e-06
NFI	1	0.9999962435678172	0.6864861206412953	ChEA_2022	NFI 21473784 ChIP-Seq ESCs Mouse	1.631400832739695e-06
ELK1	1	0.9999962435678172	0.6848936278856448	ChEA_2022	ELK1 22589737 ChIP-Seq MCF10A Human	1.631400832739695e-06
HOXB7	1	0.9999962435678172	0.6403158757226658	ChEA_2022	HOXB7 26014856 ChIP-Seq BT474 Human	1.631400832739695e-06
CDH4	1	0.9999962435678172	0.6290399584847783	ChEA_2022	CDH4 35650610 ChIP-Seq mESC Mouse Stem Autism	1.631400832739695e-06
ETV1	1	0.9999962435678172	0.6130139313045228	ChEA_2022	ETV1 20927104 ChIP-Seq GIST48 Human	1.631400832739695e-06
E2A	1	0.9999962435678172	0.5868470196473582	ChEA_2022	E2A 27217539 Chip-Seq RAMOS-Cell Line Human	1.631400832739695e-06
CLOCK	1	0.9999962435678172	0.5852414670449608	ChEA_2022	CLOCK 20551151 ChIP-Seq 293T Human	1.631400832739695e-06
RARA	1	0.9999962435678172	0.5223511428032803	ChEA_2022	RARA 24833708 ChIP-Seq LIVER Mouse	1.631400832739695e-06
ELF5	1	0.9999962435678172	0.43041049160945094	ChEA_2022	ELF5 23300383 ChIP-Seq T47D Human	1.631400832739695e-06
ENL	1	0.9999962435678172	0.3981290803446782	ChEA_2022	ENL 26711339 ChIP-Seq SEM Human Blood Leukemia	1.631400832739695e-06
FOXI1	1	0.9999962435678172	0.3796590033348701	ChEA_2022	FOXI1 33610681 ChIP-Seq GES1 Human Gastric Carcinoma	1.631400832739695e-06
NFIB	1	0.9999962435678172	0.3588635453038287	ChEA_2022	NFIB 24661679 ChIP-Seq LUNG Mouse	1.631400832739695e-06
PPAR	1	0.9999962435678172	0.2977352779659346	ChEA_2022	PPAR 26484153 Chip-Seq NCI-H1993 Human	1.631400832739695e-06
HOXB13	1	0.9999962435678172	0.26792675410584665	ChEA_2022	HOXB13 26457646 ChIP-Seq LNCaP Human Prostate Carcinoma	1.631400832739695e-06
ZIC3	1	0.9999962435678172	0.24276177753960482	ChEA_2022	ZIC3 20872845 ChIP-ChIP MESCs Mouse	1.631400832739695e-06
NERF2	1	0.9999962435678172	0.24223730403038268	ChEA_2022	Nerf2 26677805 Chip-Seq MACROPHAGESS Mouse	1.631400832739695e-06
ETV2	1	0.9999962435678172	0.19128005368104564	ChEA_2022	ETV2 25802403 ChIP-Seq MESCs Mouse	1.631400832739695e-06
AUTS2	1	0.9999962435678172	0.18659651090929877	ChEA_2022	AUTS2 25519132 ChIP-Seq 293T-REX Human	1.631400832739695e-06
PGR	1	0.9999962435678172	0.18023936821396055	ChEA_2022	PGR 26153859 ChIP-Seq MCF-7 Human BreastCancer	1.631400832739695e-06
RAC3	1	0.9999962435678172	0.16726076416950142	ChEA_2022	RAC3 21632823 ChIP-Seq H3396 Human	1.631400832739695e-06
SOX17	1	0.9999962435678172	0.14274098061112375	ChEA_2022	SOX17 20123909 ChIP-Seq XEN Mouse	1.631400832739695e-06
STAT6	1	0.9999962435678172	0.12129433352728863	ChEA_2022	STAT6 20620947 ChIP-Seq CD4 POS T Human	1.631400832739695e-06
STAT5	1	0.9999962435678172	0.1210601892486312	ChEA_2022	STAT5 23275557 ChIP-Seq MAMMARY-EPITHELIUM Mouse	1.631400832739695e-06
ELF3	1	0.9999962435678172	0.10895421210667297	ChEA_2022	ELF3 26769127 Chip-Seq PDAC-Cell Line Human	1.631400832739695e-06
SIN3A	1	0.9999962435678172	0.10664467256267894	ChEA_2022	SIN3A 21632747 ChIP-Seq MESCs Mouse	1.631400832739695e-06
PAX6	1	0.9999962435678172	0.10045250774561817	ChEA_2022	PAX6 23342162 ChIP-ChIP BETA-FORBRAIN-LENS Mouse	1.631400832739695e-06
CCND1	1	0.9999962435678172	0.0937243206863957	ChEA_2022	CCND1 20090754 ChIP-ChIP RETINA Mouse	1.631400832739695e-06
CIITA	1	0.9999962435678172	0.07452743865982989	ChEA_2022	CIITA 25753668 ChIP-Seq RAJI Human	1.631400832739695e-06
TBX5	1	0.9999962435678172	0.06624013606946959	ChEA_2022	TBX5 21415370 ChIP-Seq HL-1 Mouse	1.631400832739695e-06
NCOR	1	0.9999962435678172	0.06344234550639101	ChEA_2022	NCOR 22424771 ChIP-Seq 293T Human	1.631400832739695e-06
HOXC9	1	0.9999962435678172	0.04871279319382112	ChEA_2022	HOXC9 25013753 ChIP-Seq NEUROBLASTOMA BE2-C Human	1.631400832739695e-06
GRHL2	1	0.9999962435678172	0.047386721202711694	ChEA_2022	GRHL2 25758223 ChIP-Seq PLACENTA Mouse	1.631400832739695e-06
RACK7	1	0.9999962435678172	0.04155709994325001	ChEA_2022	RACK7 27058665 Chip-Seq MCF-7 Human	1.631400832739695e-06
STAT5A	1	0.9999962435678172	0.03677061505256722	ChEA_2022	STAT5A 24692510 ChIP-Seq Epithelium Mouse Mammary	1.631400832739695e-06
RXRA	1	0.9999962435678172	0.03660457541671979	ChEA_2022	RXRA 24833708 ChIP-Seq LIVER Mouse	1.631400832739695e-06
JARID1B-DAIN	1	0.9999962435678172	0.03130452182574796	ChEA_2022	JARID1B-DAIN 22020125 ChIP-Seq ESCs Mouse	1.631400832739695e-06
RUNX	1	0.9999962435678172	0.031150913104630706	ChEA_2022	RUNX 20019798 ChIP-Seq JUKART Human	1.631400832739695e-06
SMAD2	1	0.9999962435678172	0.02595059815758658	ChEA_2022	SMAD2 18955504 ChIP-ChIP HaCaT Human	1.631400832739695e-06
NACC1	1	0.9999962435678172	0.021804733951194755	ChEA_2022	NACC1 18358816 ChIP-ChIP MESCs Mouse	1.631400832739695e-06
TAF7L	1	0.9999962435678172	0.021804733951194755	ChEA_2022	TAF7L 23326641 ChIP-Seq C3H10T1-2 Mouse	1.631400832739695e-06
NUCKS1	1	0.9999962435678172	0.019448453271810027	ChEA_2022	NUCKS1 24931609 ChIP-Seq HEPATOCYTES Mouse	1.631400832739695e-06
XRN2	1	0.9999962435678172	0.0175650419426772	ChEA_2022	XRN2 22483619 ChIP-Seq HELA Human	1.631400832739695e-06
BCL6	1	0.9999962435678172	0.017321531318409942	ChEA_2022	BCL6 25482012 ChIP-Seq CML-JURL-MK1 Human	1.631400832739695e-06
ASXL1	1	0.9999962435678172	0.01652681561733294	ChEA_2022	ASXL1 24218140 ChIP-Seq BMDM Mouse	1.631400832739695e-06
FOXP1	1	0.9999962435678172	0.014476144614638913	ChEA_2022	FOXP1 21924763 ChIP-Seq HESCs Human	1.631400832739695e-06
ESET	1	0.9999962435678172	0.012322564272151261	ChEA_2022	ESET 19884257 ChIP-Seq ESCs Mouse	1.631400832739695e-06
HSF1	1	0.9999962435678172	0.011196665029030313	ChEA_2022	HSF1 23293686 ChIP-Seq STHDH STRIATAL Mouse	1.631400832739695e-06
TFEB	1	0.9999962435678172	0.009830403605277172	ChEA_2022	TFEB 21752829 ChIP-Seq HELA Human	1.631400832739695e-06
MYBL2	1	0.9999962435678172	0.009657775289842092	ChEA_2022	MYBL2 22936984 ChIP-ChIP MESCs Mouse	1.631400832739695e-06
CNOT3	1	0.9999962435678172	0.009159825005604184	ChEA_2022	CNOT3 19339689 ChIP-ChIP MESCs Mouse	1.631400832739695e-06
E2F4	1	0.9999962435678172	0.0064697760601252615	ChEA_2022	E2F4 21247883 ChIP-Seq LYMPHOBLASTOID Human	1.631400832739695e-06
MECOM	1	0.9999962435678172	0.005689402418862472	ChEA_2022	MECOM 23826213 ChIP-Seq KASUMI Mouse	1.631400832739695e-06
NR0B1	1	0.9999962435678172	0.004559001121109157	ChEA_2022	NR0B1 18358816 ChIP-ChIP MESCs Mouse	1.631400832739695e-06
CSB	1	0.9999962435678172	0.004088539017288828	ChEA_2022	CSB 26484114 Chip-Seq FIBROBLAST Human	1.631400832739695e-06
SREBP2	1	0.9999962435678172	0.004039779908446579	ChEA_2022	SREBP2 21459322 ChIP-Seq LIVER Mouse	1.631400832739695e-06
MYB	1	0.9999962435678172	0.00377735907597533	ChEA_2022	MYB 26560356 Chip-Seq TH1 Human	1.631400832739695e-06
TTF2	1	0.9999962435678172	0.0032444338535323617	ChEA_2022	TTF2 22483619 ChIP-Seq HELA Human	1.631400832739695e-06
KLF6	1	0.9999962435678172	0.0028609499506879253	ChEA_2022	KLF6 26769127 Chip-Seq PDAC-Cell Line Human	1.631400832739695e-06
PRDM5	1	0.9999962435678172	0.002526837097324917	ChEA_2022	PRDM5 23873026 ChIP-Seq MEFs Mouse	1.631400832739695e-06
NKX2-5	1	0.9999962435678172	0.0012723157304103947	ChEA_2022	NKX2-5 21415370 ChIP-Seq HL-1 Mouse	1.631400832739695e-06
ZFP42	1	0.9999962435678172	0.0010318889225046125	ChEA_2022	ZFP42 18358816 ChIP-ChIP MESCs Mouse	1.631400832739695e-06
STAT4	1	0.9999962435678172	0.000944403108936015	ChEA_2022	STAT4 19710469 ChIP-ChIP TH1 Mouse	1.631400832739695e-06
SMC4	1	0.9999962435678172	0.0007277551267859132	ChEA_2022	SMC4 20622854 ChIP-Seq HELA Human	1.631400832739695e-06
PPARA	1	0.9999962435678172	0.000696366054777809	ChEA_2022	PPARA 22158963 ChIP-Seq LIVER Mouse	1.631400832739695e-06
PU	1	0.9999962435678172	0.0006202339995058127	ChEA_2022	PU 27001747 Chip-Seq BMDM Mouse	1.631400832739695e-06
P68	1	0.9999962435678172	0.0006100565590845011	ChEA_2022	P68 20966046 ChIP-Seq HELA Human	1.631400832739695e-06
UTX	1	0.9999962435678172	0.0004759012057786229	ChEA_2022	UTX 26944678 Chip-Seq JUKART Human	1.631400832739695e-06
EBNA2	1	0.9999962435678172	0.00047304093003506967	ChEA_2022	EBNA2 21746931 ChIP-Seq IB4-LCL Human	1.631400832739695e-06
NCOR1	1	0.9999962435678172	0.00045033009794612244	ChEA_2022	NCOR1 26117541 ChIP-Seq K562 Human	1.631400832739695e-06
TCF7	1	0.9999962435678172	0.00044048865514774606	ChEA_2022	TCF7 22412390 ChIP-Seq EML Mouse	1.631400832739695e-06
HOXB4	1	0.9999962435678172	0.0003617226160389065	ChEA_2022	HOXB4 20404135 ChIP-ChIP EML Mouse	1.631400832739695e-06
ELK3	1	0.9999962435678172	0.00032679750651843585	ChEA_2022	ELK3 25401928 ChIP-Seq HUVEC Human	1.631400832739695e-06
FOXP3	1	0.9999962435678172	0.0003001387883730183	ChEA_2022	FOXP3 21729870 ChIP-Seq TREG Human	1.631400832739695e-06
NELFA	1	0.9999962435678172	6.66982718616306e-05	ChEA_2022	NELFA 20434984 ChIP-Seq ESCs Mouse	1.631400832739695e-06
TCFAP2C	1	0.9999962435678172	6.495158412865102e-05	ChEA_2022	TCFAP2C 20176728 ChIP-ChIP TROPHOBLAST STEM CELLS Mouse	1.631400832739695e-06
GFI1B	1	0.9999962435678172	5.866030055881779e-05	ChEA_2022	GFI1B 20887958 ChIP-Seq HPC-7 Mouse	1.631400832739695e-06
BCOR	1	0.9999962435678172	3.228974540919967e-05	ChEA_2022	BCOR 27268052 Chip-Seq Bcells Human	1.631400832739695e-06
ASH2L	1	0.9999962435678172	2.3072169638655552e-05	ChEA_2022	ASH2L 23239880 ChIP-Seq MESCs Mouse	1.631400832739695e-06
JARID1A	1	0.9999962435678172	1.5455539243412523e-05	ChEA_2022	JARID1A 20064375 ChIP-Seq MESCs Mouse	1.631400832739695e-06
SFPI1	1	0.9999962435678172	5.783708207889275e-06	ChEA_2022	SFPI1 20887958 ChIP-Seq HPC-7 Mouse	1.631400832739695e-06
GABP	1	0.9999962435678172	1.1791927657945736e-06	ChEA_2022	GABP 19822575 ChIP-Seq HepG2 Human	1.631400832739695e-06
CREM	1	0.9999962435678172	7.35024750308129e-07	ChEA_2022	CREM 20920259 ChIP-Seq GC1-SPG Mouse	1.631400832739695e-06
