TF	n_libraries_supported	best_adjusted_p	best_combined_score	supporting_libraries	best_term	aggregate_score
DCP1A	1	0.9801263525607145	0.01224600141847032	ChEA_2022	DCP1A 22483619 ChIP-Seq HELA Human	0.008717933814956589
PML	1	0.9887629052232303	0.14681971761690343	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	PML ENCODE	0.004907835094104462
NR2C2	1	0.9887629052232303	0.10567385125164853	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	NR2C2 ENCODE	0.004907835094104462
SIN3B	1	0.996509744634224	0.004733778354480497	ChEA_2022	SIN3B 21632747 ChIP-Seq MESCs Mouse	0.0015184500792190991
GABP	1	0.9983545286973877	0.001404322500419555	ChEA_2022	GABP 19822575 ChIP-Seq HepG2 Human	0.0007152076952297827
TAF1	1	0.9986511525248837	0.09970527105111195	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	TAF1 ENCODE	0.0005861924464088113
ELF1	1	0.9996254530775769	0.03787331962301629	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	ELF1 ENCODE	0.00016269413181771168
BCLAF1	1	0.9996254530775769	0.033193444709703895	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	BCLAF1 ENCODE	0.00016269413181771168
MAX	1	0.9996254530775769	0.025573984085781324	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	MAX ENCODE	0.00016269413181771168
NRF1	1	0.9996254530775769	0.018289097976610005	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	NRF1 ENCODE	0.00016269413181771168
SIX5	1	0.9996254530775769	0.008621819526249625	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	SIX5 ENCODE	0.00016269413181771168
