p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.000697719006124506,0.349389559748597,0.486,0.379,1,17,ZEB1
2.31523450901876e-28,0.348951579599643,0.113,0.016,7.20315760445917e-24,17,ITM2A
2.18522549599484e-05,0.348217972266815,0.288,0.178,0.679867356313914,17,RUNX1T1
4.29722024875578e-05,0.348210990609564,0.32,0.209,1,17,NPTXR
1.71260167733154e-10,0.346639821224958,0.311,0.152,5.32824633851389e-06,17,NAMPT
0.000358358925175666,0.346284741258156,0.383,0.273,1,17,SELENOW
0.00236662379485819,0.346191731129587,0.739,0.658,1,17,HSP90AA1
0.00153691472956257,0.346089900352201,0.194,0.125,1,17,SSFA2
0.000370402721835494,0.345964909973873,0.653,0.608,1,17,TCF4
0.00790668274355299,0.342239650173827,0.203,0.142,1,17,NARF
0.00016846373021323,0.341166043157389,0.216,0.13,1,17,PIP5K1C
8.15086434652663e-09,0.339124976893917,0.158,0.063,0.000253589691549137,17,BACE2
0.00380042385176975,0.338729743040996,0.342,0.263,1,17,RBMS1
0.00172274673624798,0.338198624111367,0.113,0.062,1,17,RAPGEF3
0.00412549497138552,0.337895316034141,0.387,0.306,1,17,SEC14L1
0.000129953323699836,0.336428062407174,0.495,0.363,1,17,ARPP19
1.75687039605493e-07,0.335841664047681,0.126,0.049,0.0054659751762061,17,AHNAK
0.000105925830888559,0.334777317658829,0.302,0.198,1,17,BSG
0.00196243874985831,0.334658207894637,0.266,0.183,1,17,HINT1
0.000255190666975571,0.332836082842008,0.279,0.178,1,17,FBXL7
2.56797443679119e-05,0.332564316414659,0.275,0.17,0.798948206774475,17,DLC1
0.000420331570109656,0.332440116647277,0.162,0.092,1,17,CRIP2
0.000522621403364205,0.330098588354318,0.176,0.104,1,17,LEPR
0.000618056358408438,0.329535822931693,0.153,0.089,1,17,PKN2-AS1
0.000652947373762748,0.328672941819306,0.221,0.142,1,17,MADD
7.42902072887928e-06,0.328403676461196,0.158,0.077,0.231131692916892,17,MT2A
5.42260479837279e-06,0.328297353958239,0.257,0.147,0.168708080486974,17,MXI1
6.62605665166832e-05,0.327906173063661,0.198,0.113,1,17,SLC9A6
0.000133471400897771,0.327802344970801,0.239,0.148,1,17,ILF3
5.16785315019487e-05,0.327390376413098,0.144,0.074,1,17,FAM174B
0.00353827865748566,0.327120095731262,0.225,0.153,1,17,HSPA5
3.10164368414932e-07,0.326424914494674,0.243,0.127,0.00964983383012538,17,CEP112
0.000457221943419574,0.326151794201739,0.108,0.055,1,17,COX5A
0.00417348714442315,0.326080533325829,0.194,0.13,1,17,ID2
0.00173935250496469,0.325184934596912,0.216,0.142,1,17,PRKCZ
0.00376206523337665,0.323934384022382,0.248,0.172,1,17,CSNK1G3
0.00332410815497681,0.322955316152661,0.257,0.181,1,17,MYH10
3.42851452303495e-07,0.322529790074328,0.23,0.118,0.0106667943840663,17,ACVR1
2.37782623029225e-05,0.322187901509015,0.766,0.647,0.739789296768525,17,ST6GALNAC3
1.11838815922349e-11,0.321059092372087,0.117,0.034,3.47952924097614e-07,17,SLC16A1
0.00244744251864268,0.320745002666618,0.104,0.057,1,17,ZFP36
0.0026727270341347,0.320512820067375,0.243,0.171,1,17,GUK1
0.00808531038631832,0.319765256763223,0.324,0.233,1,17,CELF4
0.00258740789239091,0.319244061690811,0.554,0.464,1,17,NFIA
0.00332460681009985,0.319061512349292,0.108,0.062,1,17,ZBTB10
0.00228386704508119,0.315991702655173,0.59,0.496,1,17,ADGRL3
0.000295088727643917,0.313742250761509,0.275,0.181,1,17,DSTN
0.00152934617053157,0.313732433702259,0.419,0.312,1,17,CALM3
0.00412745434673338,0.313718675420108,0.239,0.167,1,17,HPCAL1
0.000141461027143985,0.313218003249958,0.351,0.237,1,17,KIF13A
7.9942598712349e-05,0.313159398986844,0.144,0.074,1,17,LRRC1
0.00319785777180222,0.312212735611305,0.239,0.165,1,17,NFYC
0.000598935880403563,0.312012796680798,0.5,0.382,1,17,HP1BP3
0.000146695342578572,0.311789822348967,0.131,0.067,1,17,S100B
1.66534868371177e-05,0.311540721884648,0.248,0.142,0.518123282476405,17,PTPN14
0.00561911650506745,0.30971674802045,0.126,0.077,1,17,TRMT61B
0.00151930790995646,0.309676387741375,0.158,0.096,1,17,ACTR1A
0.000330527060593213,0.309333530173751,0.135,0.072,1,17,ITGA5
0.00102858223053944,0.309068477212957,0.14,0.08,1,17,LINC00609
0.000236698815530316,0.307988063218861,0.288,0.188,1,17,ZNF385B
0.0017477628074255,0.305594882749167,0.374,0.28,1,17,ACTG1
0.00220561913754579,0.304766027964274,0.167,0.105,1,17,HDAC7
0.00944965636416477,0.30453048207508,0.36,0.282,1,17,USP9Y
4.46112735951405e-05,0.303795677459901,0.338,0.218,1,17,CCDC85B
2.75990653405393e-06,0.303311165799987,0.541,0.383,0.0858662120874857,17,PCCA
0.00698444790807426,0.303281804256055,0.396,0.312,1,17,MYT1L
0.00221113007746189,0.302637443199358,0.104,0.057,1,17,EME2
0.00592138676528596,0.302056800714321,0.32,0.244,1,17,TANC1
0.000284356145881721,0.301797544298674,0.23,0.145,1,17,SNRK
8.46932384562665e-08,0.301502988476236,0.158,0.066,0.00263497603485136,17,JUNB
3.61061867845537e-06,0.30113868930459,0.135,0.06,0.112333568324104,17,ASRGL1
0.00421711228899118,0.300050492994882,0.432,0.342,1,17,AC124312.1
0.000673415582303181,0.298971754001668,0.356,0.25,1,17,CAMK2A
3.80185691292779e-05,0.297165306732253,0.338,0.221,1,17,PGM2L1
0.000961440823293434,0.29692760134295,0.122,0.066,1,17,POGK
0.000126648088090693,0.296347341605812,0.234,0.143,1,17,IQGAP1
0.000197806870030052,0.295978600542249,0.486,0.36,1,17,DNM1
0.000151728768610561,0.295812199756601,0.194,0.112,1,17,RHOBTB1
0.00499559840329361,0.295005485614634,0.171,0.112,1,17,ZNRF1
0.000755202769404045,0.292990047510032,0.5,0.38,1,17,PEBP1
0.00975828887121233,0.29247867775881,0.239,0.174,1,17,ARMC9
0.00250172463129487,0.292256360425142,0.126,0.073,1,17,MTRNR2L8
0.00170323621982745,0.292157186401516,0.622,0.507,1,17,PTK2
3.76031655498492e-07,0.289851001073778,0.113,0.043,0.0116990968658691,17,MRPL51
0.000236474891765184,0.289707804469193,0.608,0.496,1,17,APP
0.00596577072575731,0.289370308251634,0.194,0.131,1,17,VPS37B
0.0073289827501695,0.288050573776606,0.162,0.106,1,17,FEM1B
0.0039861106755054,0.287943573762612,0.293,0.214,1,17,SUFU
0.00439775419670029,0.287649804123266,0.122,0.072,1,17,SNCG
0.00138050430462414,0.287611401420779,0.162,0.099,1,17,PRKAR2B
0.00354387208687147,0.287441599669308,0.203,0.135,1,17,TMED10
3.18367764659238e-06,0.287367011445492,0.126,0.055,0.0990505789407822,17,BCAR1
0.000304991742590705,0.286387692472982,0.432,0.318,1,17,YWHAZ
8.62178528347388e-10,0.285318913727109,0.149,0.054,2.68240983739439e-05,17,NEDD4
2.91026812438244e-08,0.284559377222803,0.149,0.059,0.000905442618857866,17,GRAPL
0.00139872279532866,0.284000816339356,0.243,0.164,1,17,SPAST
1.79376077132932e-05,0.283839084580408,0.509,0.362,0.558074851175978,17,ENC1
7.66355245859289e-05,0.282921398827519,0.122,0.059,1,17,MXRA7
4.301098005935e-09,0.282729484046712,0.108,0.035,0.00013381576116065,17,FAT4
0.000691737649549917,0.281883318186533,0.153,0.088,1,17,KIAA1549
0.000930947833894161,0.281327614196242,0.239,0.156,1,17,ATL2
0.0010107960088378,0.281105970102273,0.338,0.244,1,17,SEC24B
0.000118027283732173,0.279694580244512,0.108,0.051,1,17,ZNF667-AS1
0.00773230944205366,0.279608366849577,0.185,0.126,1,17,SLIT1
0.000467105640019151,0.27953131076927,0.131,0.071,1,17,ECE1
0.000141406792997627,0.27944007306,0.707,0.577,1,17,FAM155A
0.000162310623738971,0.277980362541168,0.153,0.082,1,17,MAPK3
0.000335665489762363,0.277154009132139,0.104,0.05,1,17,JAG1
0.00162170550831205,0.276867556800804,0.41,0.311,1,17,SPOCK1
0.00349406287712302,0.27617032039016,0.329,0.24,1,17,DYNC1I1
5.93936481876344e-05,0.275639705486518,0.243,0.147,1,17,BACH2
0.00134441036259957,0.275033167245091,0.518,0.419,1,17,DNM3
4.91670681715068e-05,0.274535028610869,0.198,0.111,1,17,BSN
0.000172388427773337,0.273986389450261,0.189,0.109,1,17,DLG4
0.000413354118297118,0.273814608274002,0.225,0.141,1,17,SEC23A
9.14326075175629e-06,0.273547834525174,0.117,0.051,0.284465128508642,17,TIPARP
2.50205184630725e-05,0.272474332359993,0.158,0.078,0.778438370423112,17,IFITM3
5.80893241752424e-05,0.272162822155774,0.419,0.284,1,17,ANKH
0.00527830735014339,0.272086102538059,0.41,0.33,1,17,SPAG9
0.00656375675272752,0.270977455912902,0.302,0.225,1,17,MICAL3
0.000566901581419099,0.27084369392255,0.248,0.16,1,17,TBC1D8
0.00136421338317885,0.270196933352624,0.536,0.425,1,17,CLU
0.000237871490773071,0.26960694330396,0.131,0.068,1,17,SH2D3C
0.000278888719929149,0.269281212982474,0.311,0.209,1,17,NCALD
2.93754298868414e-05,0.268427511035641,0.104,0.045,0.913928374639411,17,MIER2
0.000718367940521822,0.268131089919117,0.14,0.078,1,17,ACOX1
0.0034952318756593,0.267115706549741,0.234,0.159,1,17,TXNIP
7.79925436339233e-06,0.266847082209351,0.243,0.136,0.242650401753862,17,BCAP29
5.53398204866882e-06,0.266603744708994,0.113,0.047,0.172173249498184,17,CNIH2
0.00372801917133675,0.266292705172043,0.297,0.214,1,17,LENG8
0.00014862438642843,0.265052426346827,0.117,0.058,1,17,CDC37L1
0.000624571327710016,0.263337069692389,0.631,0.514,1,17,NRGN
0.00575045615160843,0.262012324086621,0.149,0.094,1,17,MAPK8IP2
5.10032552192361e-10,0.261660725970503,0.104,0.031,1.58681327638087e-05,17,RGS3
0.00445256073114043,0.259668498500763,0.14,0.086,1,17,SEMA6B
0.000226079068998019,0.259422219064825,0.243,0.152,1,17,HERPUD1
2.43594632726445e-05,0.258710275609711,0.176,0.091,0.757871621338515,17,COL18A1
7.31880405338656e-05,0.25837924283924,0.144,0.074,1,17,TRMT9B
0.00236950728184185,0.258139927774624,0.288,0.201,1,17,MYO15B
1.84297700565894e-05,0.258106980947381,0.212,0.117,0.57338700600061,17,LIFR
0.00548037881555089,0.258061634345049,0.176,0.116,1,17,RPL7L1
2.44578108810713e-05,0.257953926349512,0.171,0.089,0.760931412131889,17,PXN
4.60240052290073e-05,0.257660400638915,0.212,0.119,1,17,TMEM132A
0.00307470824962266,0.257535203863137,0.108,0.061,1,17,B4GALT6
1.46570326073944e-05,0.257266282035725,0.297,0.181,0.456009598481255,17,CDH2
0.000481640380410744,0.257140726612425,0.248,0.161,1,17,KLF6
0.00031716868811218,0.256193352113252,0.32,0.218,1,17,NCKAP1
0.000563050248263866,0.25532772967061,0.225,0.142,1,17,ATP1A2
0.00136155658659737,0.255326227761049,0.149,0.088,1,17,SGTA
0.00819691412726621,0.255255915696129,0.23,0.165,1,17,PKD1
0.00134076004476131,0.252795034153499,0.185,0.113,1,17,SLC8A2
0.00112937840750581,0.251936447250985,0.221,0.142,1,17,LIPE-AS1
4.22494729628371e-05,0.251856830301087,0.189,0.104,1,17,GIPC1
6.8226909982338e-05,0.250614970733592,0.221,0.127,1,17,KANK1
0.000393134418491583,0.250380932684682,0.315,0.213,1,17,MLLT3
0.00542403798875802,0.250134687594668,0.176,0.115,1,17,PTPA
0,3.5645245509738,0.662,0.007,0,10,SKAP1
0,3.13211751711285,0.56,0.029,0,10,CD247
0,2.96616751199494,0.739,0.21,0,10,FYN
0,2.91126231005576,0.741,0.166,0,10,PRKCH
0,2.79803088208838,0.407,0.016,0,10,THEMIS
0,2.73619660897398,0.535,0.051,0,10,SYNE2
0,2.66744265820473,0.536,0.039,0,10,STAT4
0,2.60981060377945,0.52,0.005,0,10,SLFN12L
0,2.56886384296949,0.505,0.055,0,10,ETS1
0,2.56701147040964,0.474,0.015,0,10,SAMD3
1.87671098264007e-256,2.50912931177396,0.623,0.193,5.8388232091898e-252,10,CBLB
1.1549487155235e-207,2.35248973588209,0.444,0.108,3.5932764437367e-203,10,SYTL3
1.7827879208374e-145,2.34741521533993,0.529,0.208,5.54660977930931e-141,10,CNOT6L
0,2.34230831597485,0.433,0.027,0,10,CD96
0,2.32738946866066,0.529,0.077,0,10,IQGAP2
0,2.31906123595052,0.493,0.09,0,10,RIPOR2
0,2.28971735968236,0.414,0.033,0,10,BCL11B
3.47323799495726e-279,2.16337582839288,0.522,0.117,1.0805938049911e-274,10,SLC38A1
0,2.13249153321932,0.372,0.002,0,10,ITK
0,2.08140962251523,0.368,0.012,0,10,ITGA4
0,2.05190425368362,0.335,0.01,0,10,TC2N
4.88701227160281e-142,2.03387407701476,0.673,0.348,1.52044725794107e-137,10,PARP8
7.07541605901635e-161,2.03380871858527,0.468,0.145,2.20130344428117e-156,10,TOX
4.49832724560164e-139,2.0322215847479,0.411,0.124,1.39951957265158e-134,10,CEMIP2
0,2.01862547673589,0.338,0.008,0,10,PYHIN1
0,1.98850531990174,0.316,0.021,0,10,MCTP2
6.1320122634997e-191,1.96181266119383,0.746,0.343,1.90779165542003e-186,10,PITPNC1
0,1.93854575486609,0.346,0.008,0,10,RUNX3
0,1.93649684814733,0.383,0.019,0,10,CCDC88C
0,1.93321480931135,0.324,0.003,0,10,GRAP2
1.76130362339187e-112,1.91142670646999,0.483,0.197,5.47976783309679e-108,10,CAMK4
0,1.90889841421773,0.408,0.05,0,10,PRKCQ
5.93735804105748e-144,1.9056275316645,0.569,0.238,1.8472308337338e-139,10,PDE7A
0,1.86804402156444,0.292,0.023,0,10,TXK
0,1.84946114736371,0.271,0.009,0,10,LINC01934
0,1.84749349544784,0.332,0.007,0,10,IKZF3
1.08105036457284e-78,1.8272325625325,0.383,0.157,3.36336389425903e-74,10,INPP4B
4.56704152923703e-168,1.80007146552754,0.791,0.488,1.42089796057622e-163,10,PTPRC
0,1.78912978500364,0.198,0.002,0,10,IL7R
1.49593962705353e-249,1.77852960925818,0.187,0.016,4.65416736768894e-245,10,GNLY
0,1.76128400606142,0.308,0.014,0,10,PTPN22
3.06283791548378e-163,1.75764897110854,0.727,0.369,9.52910132265314e-159,10,UTRN
0,1.75206101211417,0.289,0.022,0,10,P2RY8
2.38460967704198e-126,1.73991975457487,0.471,0.173,7.41899762721302e-122,10,GNG2
6.40329883329337e-245,1.73881611511042,0.309,0.045,1.99219433301423e-240,10,TGFBR3
0,1.7356235243986,0.248,0.012,0,10,CD69
7.18507075844744e-135,1.73451752163591,0.372,0.104,2.23541921436817e-130,10,PPP1R16B
3.32588727024981e-170,1.7153419609467,0.425,0.111,1.03475004752012e-165,10,TNFAIP8
0,1.71380783565923,0.342,0.043,0,10,CD44
7.81520865117391e-127,1.6909391768252,0.659,0.337,2.43146771555323e-122,10,FOXP1
0,1.67291902026523,0.243,0.015,0,10,MYBL1
1.34511053562134e-105,1.658923651818,0.598,0.31,4.18490789842513e-101,10,SMCHD1
2.00349778348853e-222,1.6430738998461,0.395,0.079,6.23328230398951e-218,10,STK17B
5.38471642310351e-150,1.62522414258005,0.303,0.065,1.67529297355596e-145,10,VAV3
2.335749125382e-264,1.59838464168498,0.322,0.045,7.26698267888847e-260,10,CYTIP
0,1.57314448793395,0.273,0.007,0,10,SCML4
5.52883615251549e-249,1.56988671521461,0.263,0.032,1.72013150377062e-244,10,MDFIC
4.45914751805701e-181,1.56611217509969,0.133,0.011,1.3873299758179e-176,10,LEF1
1.35944179509851e-107,1.5643024704847,0.547,0.258,4.22949531291049e-103,10,RASA2
7.53004893617135e-161,1.5562206545763,0.374,0.093,2.34274882502163e-156,10,DIAPH1
1.86211495236878e-95,1.54650760238647,0.526,0.243,5.79341203980976e-91,10,CCND3
2.28035518163097e-82,1.52421535005026,0.596,0.343,7.09464104109027e-78,10,FNBP1
3.80315692280726e-112,1.52344031615258,0.733,0.456,1.1832381818238e-107,10,ARHGAP15
1.03811610110324e-89,1.52146785267331,0.556,0.289,3.22978681375241e-85,10,CYTH1
3.75426538266845e-104,1.51089418660727,0.647,0.371,1.16802704585581e-99,10,CDC42SE2
5.81717667084027e-119,1.50136335324548,0.431,0.149,1.80984000583182e-114,10,ARHGEF3
7.96040272130989e-296,1.49553866781874,0.243,0.022,2.47664049465393e-291,10,TRG-AS1
5.53422513131465e-155,1.49032050051046,0.339,0.078,1.72180812285461e-150,10,RASGRP1
1.48880767154556e-90,1.48554685908401,0.615,0.356,4.63197842771256e-86,10,PPP2R5C
9.15475000021047e-85,1.47615559161737,0.457,0.204,2.84822582006548e-80,10,NCALD
2.04583428041386e-107,1.47066122330954,0.414,0.15,6.36499961322361e-103,10,STK38
1.49507146582609e-70,1.45039692752136,0.33,0.128,4.65146634447812e-66,10,VPS37B
1.4826689019122e-98,1.44350373089642,0.499,0.214,4.61287948762925e-94,10,CARD11
8.3536754248741e-82,1.42326136244471,0.491,0.238,2.59899549818683e-77,10,KLF12
6.50187080768195e-108,1.41471049187145,0.426,0.155,2.02286204568601e-103,10,STK39
3.35343513439115e-112,1.41264121899877,0.418,0.146,1.04332073901178e-107,10,CLEC2D
1.23369154273805e-32,1.41113355413392,0.45,0.302,3.83826112776662e-28,10,BCL2
8.90838574036843e-124,1.39990766382038,0.334,0.089,2.77157697154343e-119,10,RHOH
1.90477869648384e-103,1.39165984325218,0.364,0.117,5.92614748050051e-99,10,ITGAL
0,1.3876879806422,0.223,0.005,0,10,CD6
0,1.38226719027761,0.258,0.02,0,10,ZNF831
1.10288971181664e-40,1.36635571316509,0.299,0.145,3.43131047140393e-36,10,BACH2
0,1.36220323921316,0.227,0.001,0,10,LCK
2.94451450615464e-60,1.31255574091243,0.342,0.147,9.16097353154832e-56,10,TTC39C
3.07936379868662e-67,1.30491269857953,0.419,0.199,9.58051665047381e-63,10,ESYT2
0,1.29923056456093,0.231,0.007,0,10,ACAP1
2.50081797275079e-204,1.2978734402268,0.232,0.029,7.78054487682225e-200,10,ATP10A
3.0793838411899e-94,1.29614855751233,0.708,0.459,9.58057900671002e-90,10,PIP4K2A
4.86022072266246e-82,1.28913278422549,0.411,0.169,1.51211187123474e-77,10,AKNA
0,1.26181815094212,0.255,0.019,0,10,ADGRE5
1.84327976113661e-81,1.25499316985834,0.55,0.288,5.73481199284821e-77,10,STK4
0,1.25290492250841,0.151,0.001,0,10,DTHD1
4.91032530385186e-99,1.24526263311731,0.839,0.686,1.52770040853439e-94,10,MBNL1
0,1.24374401358741,0.18,0.001,0,10,CD2
1.93578990038056e-87,1.24209536291568,0.373,0.135,6.022629538064e-83,10,STK17A
0,1.22878710962367,0.22,0.002,0,10,ZAP70
2.14112076186982e-65,1.22518078968441,0.389,0.175,6.66145491432937e-61,10,RAB8B
0,1.22347585348229,0.157,0.003,0,10,KLRF1
0,1.2233586681354,0.174,0.001,0,10,PRF1
3.42721318104768e-79,1.21992293265399,0.149,0.029,1.06627456488755e-74,10,PCAT1
4.66508469667393e-144,1.21880705944827,0.204,0.032,1.45140115082919e-139,10,KLRD1
4.82176410788335e-61,1.21479164135236,0.468,0.253,1.50014724924467e-56,10,RAP1B
2.70316311591103e-265,1.21205416682117,0.198,0.017,8.41008108622241e-261,10,CRYBG1
7.52396312954136e-64,1.21084036797039,0.383,0.171,2.34085540886291e-59,10,EMB
3.96597035190342e-77,1.17185859690364,0.301,0.101,1.23389269588419e-72,10,SLC16A7
6.8712172752299e-47,1.16947628474452,0.396,0.209,2.13777311866953e-42,10,MLLT3
6.26494876661059e-53,1.16826756652073,0.366,0.173,1.94915086026789e-48,10,PAM
1.13056252179496e-56,1.16824522581947,0.338,0.147,3.51740611780849e-52,10,DGKD
1.88487206954256e-109,1.16564689089021,0.175,0.03,5.86421398276083e-105,10,YES1
5.7464032637013e-140,1.16206595672438,0.156,0.019,1.78782098340275e-135,10,PDGFD
2.21321439448998e-62,1.15992576296138,0.484,0.255,6.88575262413723e-58,10,STK10
3.15423393686079e-47,1.15770069376783,0.411,0.226,9.81345262436129e-43,10,KAT2B
4.61171313503652e-84,1.14379917251,0.586,0.296,1.43479619057256e-79,10,DPYD
4.30611463905393e-230,1.13311689654389,0.164,0.013,1.33971838650246e-225,10,SPON2
2.32293973026736e-67,1.13310975883856,0.274,0.094,7.22713008880781e-63,10,RAB27A
1.66466771028865e-143,1.13280470508855,0.214,0.035,5.17911418025004e-139,10,SNTB1
4.44695290147089e-46,1.1121929755877,0.27,0.113,1.38353598670562e-41,10,SYTL2
0,1.10968115638752,0.175,0.009,0,10,CLEC2B
4.02933637841987e-55,1.10719835969335,0.28,0.107,1.25360713405399e-50,10,LITAF
2.6684413609037e-95,1.10562052771046,0.263,0.07,8.30205476204358e-91,10,SIDT1
4.29779942690235e-61,1.10445458281429,0.529,0.3,1.33713135769786e-56,10,ARAP2
3.75833520374932e-61,1.09753440425908,0.328,0.132,1.16929324859049e-56,10,NEDD9
1.75726671277262e-49,1.09182524649387,0.248,0.095,5.46720819677817e-45,10,EZR
2.02452552160193e-52,1.08237255229819,0.505,0.304,6.29870380280792e-48,10,JAK1
3.77370326044763e-61,1.08229867266474,0.294,0.111,1.17407455839047e-56,10,DENND1B
0,1.07785109257539,0.163,0.002,0,10,CCL5
0,1.07483663342183,0.17,0.001,0,10,GPR174
2.12445633830151e-58,1.07381894944413,0.312,0.126,6.60960855972365e-54,10,RFTN1
0,1.06988574439872,0.163,0.002,0,10,PTGDR
4.44644256522436e-45,1.06219993903003,0.36,0.184,1.3833772108926e-40,10,TMEM181
6.66070049122949e-27,1.06095775927809,0.284,0.156,2.07227713683132e-22,10,USP36
1.28431107988245e-61,1.05392166389611,0.351,0.148,3.99574863173027e-57,10,SLCO3A1
5.72542083910243e-77,1.05295281105415,0.22,0.059,1.78129293146155e-72,10,ERN1
8.90330406527808e-47,1.05231388327426,0.326,0.152,2.76999596078932e-42,10,TRERF1
4.8753131403657e-43,1.05212735306123,0.583,0.415,1.51680742423058e-38,10,IKZF1
6.12887953723823e-49,1.04889191908761,0.247,0.095,1.90681700162556e-44,10,OXNAD1
2.86677831398408e-40,1.04496321144066,0.406,0.234,8.91912069046729e-36,10,STIM1
6.57603100375413e-53,1.03344973938577,0.509,0.296,2.04593476588798e-48,10,ATP8A1
4.97008295309498e-44,1.02836449364306,0.376,0.195,1.54629220836691e-39,10,TMEM131L
7.44744538228233e-71,1.01920508902194,0.262,0.083,2.31704920733568e-66,10,ARL4C
0,1.01586104569642,0.13,0.004,0,10,HSH2D
1.48552823881764e-11,1.01145998936127,0.205,0.134,4.62177545660945e-07,10,IKZF2
7.14016103831632e-44,1.00093808439065,0.399,0.219,2.22144690224097e-39,10,LINC00623
1.20409825623662e-68,0.999558513901225,0.271,0.091,3.74619049480338e-64,10,NLRC5
0,0.999280923102658,0.152,0.001,0,10,LINC00861
1.0260690588393e-32,0.995457817125133,0.316,0.163,3.19230605586084e-28,10,SLC2A3
2.10219710782916e-30,0.987609313556964,0.277,0.143,6.54035564187808e-26,10,C1orf21
1.15760095746038e-54,0.983820372248432,0.438,0.22,3.60152809885072e-50,10,ZC3HAV1
9.14085752276802e-80,0.980464150099928,0.197,0.047,2.84390359248359e-75,10,AHNAK
3.91347718815934e-51,0.973942710690752,0.294,0.121,1.21756102278013e-46,10,BTG1
3.87819980494305e-61,0.973896996610343,0.318,0.124,1.20658552331388e-56,10,LCP1
4.30330912407293e-17,0.971816900689356,0.494,0.409,1.33884553468157e-12,10,EML4
3.7128789925355e-43,0.970947023221436,0.304,0.141,1.15515091215765e-38,10,IQGAP1
6.14133405562538e-222,0.970793219518986,0.119,0.007,1.91069185138617e-217,10,DUSP2
2.2604923044566e-33,0.968518304429763,0.313,0.164,7.03284365762537e-29,10,TBL1X
7.72841507597838e-80,0.966427082803909,0.14,0.025,2.40446449843839e-75,10,CD38
3.54016743413424e-22,0.96582923825156,0.365,0.242,1.10141689210785e-17,10,FOXO1
1.54977242195418e-43,0.962663293182897,0.383,0.201,4.82165195918384e-39,10,SEPT6
1.27612983522251e-58,0.960851397195865,0.244,0.083,3.97029514334427e-54,10,LEPROTL1
4.63426493448846e-44,0.959406502502586,0.372,0.193,1.44181250641805e-39,10,ADD3
3.40263942503305e-32,0.958590311066317,0.293,0.152,1.05862917791628e-27,10,PDCD4
4.07273427913368e-114,0.957132579821173,0.163,0.025,1.26710908892407e-109,10,C22orf34
1.56554128654838e-40,0.956920963126684,0.353,0.186,4.87071205070932e-36,10,PPP3CC
6.25203422506956e-54,0.955576867063648,0.384,0.177,1.94513288810364e-49,10,HLA-B
1.29831096286764e-20,0.955135293257117,0.286,0.174,4.03930506767382e-16,10,CDC14A
3.22081956045448e-40,0.948952090161555,0.309,0.151,1.0020613816486e-35,10,PCSK7
1.30701191917583e-52,0.948504102722254,0.749,0.62,4.06637548293984e-48,10,RABGAP1L
3.60024221304437e-46,0.947599132003591,0.768,0.617,1.12010735732237e-41,10,AC016831.7
3.10133180843226e-25,0.946711766895969,0.368,0.232,9.64886352239444e-21,10,ZHX2
4.05051510368644e-62,0.944777459736922,0.227,0.071,1.26019625905892e-57,10,NUP210
5.31863651617916e-48,0.936487196404231,0.231,0.085,1.65473419291366e-43,10,MCUB
0,0.935930491218382,0.132,0.002,0,10,TENT5C
4.56387831834082e-199,0.93473843949223,0.126,0.009,1.4199138224022e-194,10,SLA2
2.50619787590431e-46,0.932002303423112,0.526,0.33,7.79728283151349e-42,10,TNIK
2.64798147390237e-29,0.930532592622399,0.376,0.233,8.23839996160505e-25,10,DNAJC1
9.34841334160386e-205,0.923376459786033,0.123,0.008,2.90847835883979e-200,10,TCF7
7.7515239353706e-41,0.917872548576558,0.277,0.122,2.4116541267725e-36,10,FAM107B
1.24763042755826e-82,0.914724293744445,0.197,0.046,3.88162778621926e-78,10,MPP7
7.42199360997837e-53,0.909778896589517,0.167,0.046,2.30913065193647e-48,10,BTBD11
2.0643796654159e-39,0.90925588768126,0.539,0.371,6.42269801504194e-35,10,PCNX1
6.39716642910576e-23,0.908974429037408,0.326,0.2,1.99028641942338e-18,10,PCED1B
3.93208762286941e-34,0.899712751705473,0.22,0.094,1.22335110122713e-29,10,MIR4435-2HG
1.4837803439386e-36,0.896314781427975,0.649,0.498,4.61633740606177e-32,10,SIK3
5.45807891045559e-45,0.894015869467289,0.205,0.072,1.69811751062094e-40,10,CASP8
1.39678276301782e-45,0.891267779261768,0.275,0.117,4.34567053230103e-41,10,SEPT9
8.82180777295341e-28,0.889693211777331,0.357,0.217,2.74464083432127e-23,10,RNF19A
2.61047803036984e-54,0.885349448541917,0.186,0.055,8.12171924808665e-50,10,RRAS2
3.04686606403913e-88,0.884925134865241,0.183,0.038,9.47940969843853e-84,10,FLNA
1.15432687008423e-36,0.883297289350167,0.57,0.416,3.59134175820607e-32,10,LRBA
2.43258337753062e-34,0.882191652904156,0.44,0.278,7.56825340417326e-30,10,CEP85L
4.73979708813466e-29,0.880817041842989,0.437,0.29,1.47464567006046e-24,10,HIVEP2
2.32479448861928e-35,0.87943208938993,0.24,0.105,7.23290061299231e-31,10,CD226
3.08643971582667e-157,0.87783292500178,0.172,0.021,9.60253124387994e-153,10,TMEM71
1.67688085222613e-26,0.876697499831994,0.403,0.263,5.21711170744594e-22,10,RASA3
1.16269753708355e-26,0.876128181413059,0.144,0.055,3.61738457737434e-22,10,IL12RB2
9.3157713359844e-31,0.875776988675986,0.357,0.209,2.89832277805147e-26,10,CYFIP2
0,0.875364339398106,0.117,0.003,0,10,LINC02384
0,0.873159547422753,0.103,0.001,0,10,IL18RAP
4.70502826193903e-39,0.872478919639265,0.156,0.051,1.46382839285447e-34,10,LINC00299
