Rank	Term	P_value	Z_score	Combined_score	Overlapping_genes	Adjusted_p_value	Old_p_value	Old_adjusted_p_value	Library
271	methylprednisolone 6741 rat GSE490 sample 3658	0.7722540605076293	0.6782897467828974	0.1752983479087149	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
272	CADMIUM 23973 human GSE9951 sample 3403	0.7734097128643826	0.6759402902747612	0.17368038447740708	PCDH7	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
273	Phosgene 6371 mouse GSE2565 sample 3616	0.7734097128643826	0.6759402902747612	0.17368038447740708	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
274	NICKEL CHLORIDE 24385 rat GSE31503 sample 3280	0.7745595594015575	0.6736068164639594	0.1720800834274138	PLP1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
275	quercetin DB04216 mouse GSE38136 sample 3436	0.7768419503727892	0.668987168987169	0.1689315423580777	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
276	bicalutamide DB01128 human GSE7708 sample 3088	0.7779745520877116	0.6667006768016869	0.16738284845933926	NCAM2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
277	methylprednisolone 6741 rat GSE490 sample 3668	0.7779745520877116	0.6667006768016869	0.16738284845933926	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
278	motexafin gadolinium (4 h) DB05428 human GSE2189 sample 3125	0.7779745520877116	0.6667006768016869	0.16738284845933926	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
279	dasatinib DB01254 human GSE59357 sample 3306	0.7779745520877116	0.6667006768016869	0.16738284845933926	FRMD5	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
280	vancomycin DB14969 mouse GSE7793 sample 3398	0.7779745520877116	0.6667006768016869	0.16738284845933926	NTM	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
281	Mehp 20393 rat GSE4514 sample 3579	0.7791014626792189	0.6644295302013423	0.16585090893193427	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
282	Phosgene 6371 mouse GSE2565 sample 3612	0.7791014626792189	0.6644295302013423	0.16585090893193427	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
283	decitabine DB01262 human GSE29077 sample 2540	0.7802227102911928	0.6621735752170534	0.16433550579498515	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
284	acetaminophen DB00316 mouse GSE37874 sample 2482	0.7813383232483242	0.6599326599326599	0.16283642421043096	SLC1A2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
285	1-Naphthyl isothiocyanate 11080 rat GSE5509 sample 3568	0.7813383232483242	0.6599326599326599	0.16283642421043096	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
286	coenzyme Q10 5281915 mouse GSE15129 sample 3464	0.7824483294636996	0.6577066344508204	0.16135345292467074	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
287	N-NITROSODIMETHYLAMINE 6124 rat GSE5509 sample 3569	0.7824483294636996	0.6577066344508204	0.16135345292467074	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
288	dexamethasone DB01234 human GSE34313 sample 2714	0.7835527569781757	0.6554953508595893	0.15988638375032335	SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
289	PLX4720 24180719 human GSE34299 sample 3243	0.7846516334299423	0.6532986631996534	0.1584350119530257	DCLK1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
290	Retinoic acid 444795 mouse GSE1588 sample 3633	0.7868328435807778	0.6489485014075178	0.15557855687003125	CADM1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
291	Mehp 20393 rat GSE4514 sample 3580	0.7868328435807778	0.6489485014075178	0.15557855687003125	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
292	cetuximab DB00002 human GSE61495 sample 3134	0.7868328435807778	0.6489485014075178	0.15557855687003125	GABRB1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
293	genistein 5280961 mouse GSE2889 sample 3605	0.787915232174244	0.6467947448339605	0.1541730794858835	BPTF	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
294	NVP-TNKS656 (tankyrase inhibitor) 71227201 human GSE55624 sample 3247	0.787915232174244	0.6467947448339605	0.1541730794858835	DCLK1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
295	pioglitazone DB01132 mouse GSE32536 sample 2797	0.787915232174244	0.6467947448339605	0.1541730794858835	CNTN3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
296	estradiol 5757 human GSE12446 sample 3203	0.787915232174244	0.6467947448339605	0.1541730794858835	SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
297	estradiol 5757 mouse GSE2195 sample 3624	0.787915232174244	0.6467947448339605	0.1541730794858835	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
298	methylprednisolone 6741 rat GSE490 sample 3666	0.787915232174244	0.6467947448339605	0.1541730794858835	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
299	2,3,7,8-tetrachlorodibenzo-p-dioxin 10852289 rat GSE48100 sample 3112	0.7889921793753106	0.6446550192478532	0.1527825112673988	SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
300	Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3517	0.7889921793753106	0.6446550192478532	0.1527825112673988	CALN1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
301	vancomycin DB14969 mouse GSE7793 sample 3395	0.7889921793753106	0.6446550192478532	0.1527825112673988	CNTNAP2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
302	dexamethasone DB01234 rat GSE15563 sample 2713	0.7900637122560717	0.6425291879837335	0.15140666266908143	SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
303	NSC319726 5351307 human GSE35972 sample 2479	0.7900637122560717	0.6425291879837335	0.15140666266908143	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
304	Promyelocytic leukemia DB00755 human GSE5007 sample 2461	0.7900637122560717	0.6425291879837335	0.15140666266908143	CADM1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
305	estradiol DB00783 human GSE26834 sample 2733	0.7911298578918188	0.6404171161452715	0.15004534692648108	CADM1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
306	estradiol 5757 human GSE24592 sample 3344	0.7911298578918188	0.6404171161452715	0.15004534692648108	MTUS2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
307	Triiodothyronine-[13C6] hydrochloride (T3 thyronine) 53442265 human GSE29159 sample 3046	0.792190642907141	0.6383186705767351	0.14869838037276406	SLC1A2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
308	SODIUM BUTYRATE 5222465 mouse GSE4410 sample 3582	0.792190642907141	0.6383186705767351	0.14869838037276406	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
309	CADMIUM 23973 human GSE9951 sample 3404	0.7942962380792371	0.6341621341621342	0.14604677311276532	MT3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
310	formaldehyde 712 rat GSE7002 sample 3543	0.7942962380792371	0.6341621341621342	0.14604677311276532	SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
311	streptozocin DB00428 mouse GSE38067 sample 3439	0.7942962380792371	0.6341621341621342	0.14604677311276532	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
312	metformin DB00331 mouse GSE35961 sample 3308	0.7953411011583384	0.632103785458418	0.1447417785467996	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
313	Atarax DB00557 human GSE31773 sample 2485	0.7953411011583384	0.632103785458418	0.1447417785467996	FAM19A1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
314	diclofenac DB00586 human GSE39192 sample 3056	0.7963807096569422	0.6300585472559995	0.14345042519615225	RIMS2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
315	permethrin DB04930 rat GSE7955 sample 2792	0.7994682685446473	0.6240002549150814	0.13965652150343535	LSAMP	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
316	formaldehyde 712 rat GSE7002 sample 3538	0.7994682685446473	0.6240002549150814	0.13965652150343535	ATRNL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
317	Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3516	0.800487119011081	0.6220062257798107	0.13841805459808484	CALN1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
318	Triiodothyronine-[13C6] hydrochloride (T3 thyronine) 53442265 human GSE29159 sample 3043	0.8015008444314292	0.6200246983946044	0.1371924020842562	SLC1A2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
319	doxorubicin 31703 human GSE13477 sample 2641	0.8015008444314292	0.6200246983946044	0.1371924020842562	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
320	propofol DB00818 human GSE4386 sample 2804	0.8045115248101832	0.6141539619800489	0.133590761961095	SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
321	acetaminophen DB00316 mouse GSE37874 sample 3301	0.8045115248101832	0.6141539619800489	0.133590761961095	SLC1A2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
322	aldosterone 5839 mouse GSE434 sample 3655	0.8055050039416175	0.6122212840479094	0.13241480948135334	MT3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
323	DETA NONOate 24890998 mouse GSE22087 sample 3211	0.8061168711402676	0.6587263668009009	0.14197301831410436	ANK2;NCAM2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
324	bexarotene 82146 rat GSE3952 sample 3564	0.8064934843181244	0.6103005362264622	0.13125090400897763	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
325	PRISTANE 15979 mouse GSE17297 sample 3230	0.8064934843181244	0.6103005362264622	0.13125090400897763	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
326	Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3518	0.8084555484263455	0.6064943917704654	0.12895864887274364	ROBO2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
327	SB 216763 176158 human GSE19736 sample 3266	0.8113617727294461	0.6008719412974732	0.12560701692265644	NCAM2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
328	chromium 23976 human GSE6907 sample 3534	0.8113617727294461	0.6008719412974732	0.12560701692265644	CADM1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
329	deltamethrin 40585 rat GSE7955 sample 3421	0.8113617727294461	0.6008719412974732	0.12560701692265644	SPOCK3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
330	methotrexate DB00563 human GSE41831 sample 2600	0.8113617727294461	0.6008719412974732	0.12560701692265644	ADARB2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
331	ubiquinol 9962735 mouse GSE15129 sample 3455	0.8123207794376563	0.5990205081114172	0.12451238380495991	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
332	estradiol 5757 human GSE24592 sample 3347	0.8123207794376563	0.5990205081114172	0.12451238380495991	GRIA2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
333	methamphetamine DB01577 rat GSE46717 sample 3303	0.8142243358846519	0.5953511013751978	0.12235617378136959	KCNIP4	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
334	ubiquinol 9962735 mouse GSE15129 sample 3457	0.8142243358846519	0.5953511013751978	0.12235617378136959	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
335	PRISTANE 15979 mouse GSE17297 sample 3226	0.8142243358846519	0.5953511013751978	0.12235617378136959	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
336	Oprelvekin DB00038 human GSE8762 sample 3297	0.8151689336664037	0.5935329268662602	0.12129433352728863	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
337	CONCANAVALIN A 596316 mouse GSE17184 sample 3365	0.8151689336664037	0.5935329268662602	0.12129433352728863	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
338	VANADIUM PENTOXIDE 14814 human GSE5339 sample 3554	0.8161087762769966	0.5917256396298313	0.120243164035392	MT3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
339	morphine 5288826 mouse GSE7762 sample 3488	0.8179742906563153	0.5881433381433382	0.11817233109111253	SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
340	2,3,7,8-tetrachlorodibenzo-p-dioxin 10852289 mouse GSE2812 sample 3600	0.8189000094264958	0.5863681323621976	0.11715241901640694	MT3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
341	cisplatin DB00515 human GSE42172 sample 3095	0.8189000094264958	0.5863681323621976	0.11715241901640694	PRKG1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
342	carbidopa DB00190 mouse GSE47099 sample 3293	0.8216492920987581	0.5811051693404634	0.11415324487440968	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
343	Phosgene 6371 mouse GSE2565 sample 3613	0.8216492920987581	0.5811051693404634	0.11415324487440968	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
344	Retinoic acid 444795 mouse GSE1588 sample 3634	0.8216492920987581	0.5811051693404634	0.11415324487440968	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
345	Phosgene 6371 mouse GSE2565 sample 3615	0.8225565054221873	0.5793714268787583	0.1131733131998589	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
346	estradiol 5757 human GSE24592 sample 3346	0.8234591499461684	0.5776478232618584	0.11220308492975158	MTUS2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
347	vitamin c DB00126 mouse GSE46319 sample 3506	0.824357248383705	0.5759342698118208	0.11124244668918525	PREX2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
348	vitamin c DB00126 mouse GSE19379 sample 3512	0.8252508234001115	0.5742306788818416	0.11029128663263058	PLP1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
349	FENRETINIDE 5288209 rat GSE3952 sample 3563	0.8252508234001115	0.5742306788818416	0.11029128663263058	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
350	methoxychlor 4115 mouse GSE23725 sample 3235	0.8261398976036057	0.5725369638413117	0.10934949442597852	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
351	4-Hydroxynonenal 5283344 human GSE2397 sample 3081	0.8261398976036057	0.5725369638413117	0.10934949442597852	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
352	2,3-dimethoxy-1,4-naphtoquinone (DMNQ) 3136 human GSE39843 sample 3682	0.8261398976036057	0.5725369638413117	0.10934949442597852	NRCAM	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
353	Monuron 8800 rat GSE51163 sample 2463	0.8261398976036057	0.5725369638413117	0.10934949442597852	PCDH7	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
354	Celecoxib DB00482 human GSE54657 sample 2501	0.8270244934668121	0.5708530390611315	0.10841696127657706	CCSER1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
355	cytarabine, 2xEC50, 1 d 6253 human GSE6930 sample 3422	0.8270244934668121	0.5708530390611315	0.10841696127657706	PDE1A	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
356	acrylamide 6579 rat GSE29004 sample 3131	0.8279046331469556	0.569178819899281	0.10749358003206866	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
357	menadione DB00170 mouse GSE23725 sample 2780	0.8279046331469556	0.569178819899281	0.10749358003206866	SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
358	Cholestyramine DB01432 human GSE11223 sample 3294	0.8279046331469556	0.569178819899281	0.10749358003206866	NRXN3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
359	coenzyme Q10 5281915 mouse GSE15129 sample 3458	0.8287803390389162	0.5675142226866364	0.10657924477491104	GPM6A	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
360	phorbol 12-myristate 13-acetate (PMA) 27924 human GSE45417 sample 3246	0.8287803390389162	0.5675142226866364	0.10657924477491104	CADM1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
361	pioglitazone DB01132 rat GSE21329 sample 2842	0.8287803390389162	0.5675142226866364	0.10657924477491104	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
362	pimecrolimus DB00337 human GSE32473 sample 2574	0.8296516331183426	0.5658591647130329	0.10567385125164853	SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
363	HYPOCHLOROUS ACID 24341 mouse GSE15457 sample 3381	0.8296516331183426	0.5658591647130329	0.10567385125164853	FAM19A2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
364	clozapine 2818 mouse GSE6511 sample 2469	0.8296516331183426	0.5658591647130329	0.10567385125164853	SYT1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
365	fluticasone 5311101 human GSE15823 sample 3090	0.8305185375424412	0.5642135642135642	0.10477729643749416	SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
366	bleomycin DB00290 mouse GSE485 sample 2684	0.8313810741373163	0.5625773403551181	0.10388947886451812	MT3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
367	HYPOCHLOROUS ACID 24341 mouse GSE15457 sample 3380	0.8322392646029876	0.5609504132231405	0.1030102984582733	PCDH7	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
368	estradiol 5757 human GSE16683 sample 3394	0.8330931306732685	0.5593327038086245	0.10213965640844336	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
369	dexamethasone DB01234 mouse GSE484 sample 2711	0.8364657811672561	0.5529524941289647	0.09874054249133397	SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
370	Retinoic acid 444795 human GSE32161 sample 3237	0.8372983468686528	0.5513797189774844	0.09791115662813078	DCLK1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
371	streptozocin DB00428 mouse GSE39752 sample 3065	0.8372983468686528	0.5513797189774844	0.09791115662813078	NTRK2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
372	quercetin DB04216 mouse GSE4262 sample 3428	0.8381267160297748	0.5498157058045637	0.09708974384636333	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
373	azathioprine DB00993 human GSE38713 sample 3194	0.8389509095558418	0.5482603815937149	0.09627621432931432	GPC6	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
374	Triiodothyronine-[13C6] hydrochloride (T3 thyronine) 53442265 human GSE29159 sample 3042	0.8397709482959239	0.5467136741374968	0.0954704794260443	SLC1A2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
375	Monuron 8800 rat GSE51163 sample 2465	0.8405868529980242	0.5451755120263407	0.0946724516627019	GPM6A	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
376	Phosgene 6371 mouse GSE2565 sample 3614	0.8413986443361361	0.5436458246375602	0.0938820447069887	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
377	CYFLUTHRIN 104926 human GSE5023 sample 3572	0.8413986443361361	0.5436458246375602	0.0938820447069887	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
378	estradiol 5757 mouse GSE2195 sample 3623	0.8430099688855471	0.5406115954061159	0.09232375372428425	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
379	sapphyrin PCI-2050 (1.25 &Icirc;&frac14;M) 9855235 human GSE6400 sample 3101	0.8438095427024295	0.5391069161560965	0.09155570282156546	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
380	vitamin c DB00126 mouse GSE32994 sample 3511	0.8461841535619569	0.5346418110645753	0.08929494899496608	CDH12	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
381	Insulin Regular DB00030 mouse GSE39752 sample 3290	0.8461841535619569	0.5346418110645753	0.08929494899496608	NTRK2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
382	decitabine 451668 mouse GSE4768 sample 3108	0.8492947873745175	0.5288000649930945	0.0863789278517463	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
383	PRISTANE 15979 mouse GSE17297 sample 3227	0.8492947873745175	0.5288000649930945	0.0863789278517463	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
384	1,2,4-BENZENETRIOL 10787 human GSE7664 sample 3535	0.8492947873745175	0.5288000649930945	0.0863789278517463	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
385	Lipopolysaccharide 11970143 human GSE5504 sample 3486	0.8508266674666696	0.5259259259259259	0.08496167780124343	SLC1A2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
386	Etanercept DB00005 human GSE36177 sample 2596	0.851586816325218	0.5245003223726628	0.08426298412923619	CNTNAP2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
387	alfacalcidol 5282181 human GSE15947 sample 3362	0.854589252590146	0.5188729399255715	0.08153275270678757	CHRM3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
388	haloperidol 3559 mouse GSE6511 sample 2471	0.8553304169177258	0.5174845568546356	0.08086598288397855	SYT1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
389	tretinoin DB00755 mouse GSE31280 sample 2829	0.8568015435265478	0.5147295408392014	0.07955091436797629	PPP2R2B	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
390	cyclophosphamide 2907 mouse GSE2254 sample 3627	0.8568015435265478	0.5147295408392014	0.07955091436797629	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
391	Retinoic acid 444795 human GSE54464 sample 3139	0.8575315432180736	0.5133627946127947	0.07890248342221043	CCSER1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
392	tamoxifen DB00675 human GSE28645 sample 2496	0.8582578583674669	0.5120031483667847	0.07826003472391078	SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
393	cisplatin DB00515 human GSE47856 sample 3160	0.858980507507642	0.510650546919977	0.07762350417728954	DCLK1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
394	Rapamycin DB00877 human GSE5824 sample 2459	0.858980507507642	0.510650546919977	0.07762350417728954	BPTF	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
395	ubiquinol 9962735 mouse GSE15129 sample 3465	0.858980507507642	0.510650546919977	0.07762350417728954	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
396	estradiol DB00783 human GSE1153 sample 2734	0.8596995089521041	0.5093049356615248	0.07699282856771462	CADM1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
397	sevoflurane DB01236 human GSE4386 sample 2816	0.8611266415428969	0.5066344680740568	0.07574879325800947	SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
398	cisplatin DB00515 human GSE47856 sample 3146	0.8625394009371743	0.5039913198480973	0.07452743865982989	EDIL3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
399	soman 7305 rat GSE13428 sample 2634	0.8639379303479101	0.5013750738941579	0.07332828685911014	CADM1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
400	estradiol DB00783 human GSE46924 sample 2487	0.8639379303479101	0.5013750738941579	0.07332828685911014	NTRK2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
401	Retinoic acid 444795 human GSE54464 sample 3140	0.8653223716448114	0.4987853215701317	0.07215087167839704	NTRK2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
402	Cadmium dichloride 24947 rat GSE31503 sample 3282	0.8653223716448114	0.4987853215701317	0.07215087167839704	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
403	coenzyme Q10 5281915 mouse GSE15129 sample 3456	0.8653223716448114	0.4987853215701317	0.07215087167839704	SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
404	soman 7305 rat GSE13428 sample 2636	0.8673729254724738	0.494949494949495	0.07042451326575214	ARPP21	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
405	simvastatin 54454 mouse GSE1871 sample 3618	0.8693925653024633	0.4911710622433814	0.06874455334673085	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
406	Caerulein 16132921 mouse GSE3644 sample 3586	0.8693925653024633	0.4911710622433814	0.06874455334673085	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
407	gamma-Tocotrienol 5282349 human GSE21946 sample 3242	0.8713817525068194	0.48744874487448747	0.0671095575962252	MTUS2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
408	2,3,7,8-tetrachlorodibenzo-p-dioxin 10852289 mouse GSE2812 sample 3601	0.8713817525068194	0.48744874487448747	0.0671095575962252	MT3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
409	troglitazone DB00197 rat GSE21329 sample 2833	0.8733409416560437	0.48378130196312014	0.06551814329766265	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
410	vitamin c DB00126 mouse GSE32994 sample 3509	0.8752705807391614	0.48016752894801673	0.06396897711864866	GRIK2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
411	Caerulein 16132921 mouse GSE3644 sample 3585	0.8759073036290435	0.47897466145641326	0.06346175323951304	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
412	rosiglitazone DB00412 rat GSE21329 sample 2845	0.8765408082796742	0.4777875845837011	0.0629590339497962	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
413	cyclophosphamide 2907 mouse GSE2254 sample 3626	0.8765408082796742	0.4777875845837011	0.0629590339497962	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
414	Lipopolysaccharide 11970143 human GSE5504 sample 3484	0.8796606214600934	0.4719376014340043	0.06051141608195059	SLC1A2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
415	Mehp 20393 rat GSE4514 sample 3577	0.8796606214600934	0.4719376014340043	0.06051141608195059	MT3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
416	Lipopolysaccharide 11970143 human GSE5504 sample 3485	0.8856679707715585	0.4606486409765098	0.05592880228430786	SLC1A2	0.9048290566776739	0	0	Drug_Perturbations_from_GEO_up
417	soman 7305 rat GSE13428 sample 2638	0.893035639379579	0.44674012855831036	0.05053916982300761	ARPP21	0.9101682175930962	0	0	Drug_Perturbations_from_GEO_up
418	Lipopolysaccharide 11970143 human GSE5504 sample 3483	0.9068689129417361	0.42032747171933466	0.04109010711947442	SLC1A2	0.9214570112439558	0	0	Drug_Perturbations_from_GEO_up
419	quercetin DB04216 mouse GSE38136 sample 3437	0.9087616726055885	0.4166720281369963	0.03986401525059561	CLU	0.9214570112439558	0	0	Drug_Perturbations_from_GEO_up
420	soman 7305 rat GSE13428 sample 2632	0.9106163405234388	0.4130781499202552	0.038677998990194	ARPP21	0.9214570112439558	0	0	Drug_Perturbations_from_GEO_up
421	soman 7305 rat GSE13428 sample 2635	0.9137726256368636	0.4069323944842617	0.03669452109236367	ARPP21	0.9224545508210619	0	0	Drug_Perturbations_from_GEO_up
422	lapatinib DB01259 human GSE16179 sample 2580	0.9253315302897654	0.3840364428599723	0.029802454793225762	NRCAM	0.9304745300141327	0	0	Drug_Perturbations_from_GEO_up
