Rank_candDown	Term_candDown	P_value_candDown	Z_score_candDown	Combined_score_candDown	Overlapping_genes_candDown	Adjusted_p_value_candDown	Old_p_value_candDown	Old_adjusted_p_value_candDown	Library_candDown	neglog10_adjP_down	neglog10_P_down	perturbagen_norm	Rank_refUp	Term_refUp	P_value_refUp	Z_score_refUp	Combined_score_refUp	Overlapping_genes_refUp	Adjusted_p_value_refUp	Old_p_value_refUp	Old_adjusted_p_value_refUp	Library_refUp	neglog10_adjP_up	neglog10_P_up	reversal_score	support_strength
387	PD173074 1401 human GSE52452 sample 2578	0.648173812433085	0.9089338252463457	0.39411042495163723	SPRED1;PLA2G4A	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down	0.052074746363642295	0.18830851934754733	pd173074	36	PD173074 1401 human GSE52452 sample 2578	0.047009452963745854	3.864413415111575	11.815082966904622	NRXN3;CNTN3;LRP1B	0.5414911154276317	0	0	Drug_Perturbations_from_GEO_up	0.26640866471254443	1.3278148025494387	0.4405753449947493	0.3184834110761867
75	ethanol 702 human GSE44456 sample 3038	0.06374411615325727	2.7595720720720722	7.596766336206329	P2RY12;CX3CR1;DOCK8;PLD1	0.5507491635641428	0	0	Drug_Perturbations_from_GEO_down	0.2590461537500556	1.1955598962289489	ethanol	57	ethanol 702 human GSE44456 sample 3037	0.16752836925179598	2.175036027047999	3.885924963141723	CHRM3;RBFOX1;SYT1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.7759116389777873	0.4192170824546206	0.30439016946114006
70	sunitinib 5329102 rat GSE6929 sample 2491	0.056775792459544956	2.5081714065113885	7.195053949317201	PTPRC;IFNGR1;GNB4;BLNK;PLXDC2	0.5255816216255019	0	0	Drug_Perturbations_from_GEO_down	0.2793598294569871	1.2458367953133236	sunitinib	181	sunitinib 5329102 rat GSE6929 sample 2491	0.6080733489730797	1.0764400764400763	0.5354856269608474	GPM6A	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.21604403070600964	0.40200924093085205	0.3247038451680716
74	Heregulin 56310950 human GSE22288 sample 3215	0.06374411615325727	2.7595720720720722	7.596766336206329	SPRED1;DOCK8;MGAT4A;MAML3	0.5507491635641428	0	0	Drug_Perturbations_from_GEO_down	0.2590461537500556	1.1955598962289489	heregulin	134	Heregulin 56310950 human GSE22288 sample 3215	0.4438478985925071	1.3424188467333242	1.0904110483403653	PCDH9;GPC6	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.3527658319554528	0.391261943306607	0.30439016946114006
81	methotrexate DB00563 human GSE41831 sample 2601	0.07744963449541971	2.5740010515247107	6.584622698263069	CX3CR1;USP53;PDK4;ARHGAP15	0.6080919142764074	0	0	Drug_Perturbations_from_GEO_down	0.21603077130938922	1.1109806274463747	methotrexate db00563	200	methotrexate DB00563 human GSE11440 sample 2543	0.6957724957219605	0.8452611218568665	0.3066037188042952	EDIL3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.1575327431542154	0.3302870511911474	0.26137478702047373
91	Phosgene 6371 mouse GSE2565 sample 3610	0.09028108175971432	2.433457711442786	5.852045646966003	MBNL1;PTPRC;ANKRD44;ST8SIA4	0.6428806701131304	0	0	Drug_Perturbations_from_GEO_down	0.19186963224038905	1.0444032457898886	phosgene	116	Phosgene 6371 mouse GSE2565 sample 3610	0.37591413536260954	1.5476321802852415	1.5141948520108266	SPARCL1;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.42491134336158004	0.3108760529412418	0.23721364795147354
90	amoxicillin DB01060 rat GSE2354 sample 2677	0.09028108175971432	2.433457711442786	5.852045646966003	RNF13;IFNGR1;HNRNPC;RREB1	0.6428806701131304	0	0	Drug_Perturbations_from_GEO_down	0.19186963224038905	1.0444032457898886	amoxicillin db01060	199	amoxicillin DB01060 rat GSE2354 sample 2676	0.6863726363376234	0.8676723567553262	0.3265351267756892	SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.1634400388604867	0.29899945568889047	0.23721364795147354
93	NICKEL CHLORIDE 24385 rat GSE31503 sample 3278	0.09251392819665208	2.4114891518737673	5.740299301656253	CCNH;ANKRD44;NPL;PIK3AP1	0.6429268737604527	0	0	Drug_Perturbations_from_GEO_down	0.19183842074348956	1.03379287824924	nickel chloride	274	NICKEL CHLORIDE 24385 rat GSE31503 sample 3280	0.7745595594015575	0.6736068164639594	0.1720800834274138	PLP1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.11094518174605728	0.2963062303054107	0.23718243645457404
95	decitabine 451668 mouse GSE4768 sample 3103	0.09782611218452004	2.361714975845411	5.489957001379243	PLA2G4A;IL6ST;RHOQ;PICALM	0.6672770599533577	0	0	Drug_Perturbations_from_GEO_down	0.17569380532594356	1.009545205907689	decitabine	382	decitabine 451668 mouse GSE4768 sample 3108	0.8492947873745175	0.5288000649930945	0.0863789278517463	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.07094154142969407	0.276801180329338	0.22103782103702807
107	irinotecan DB00762 rat GSE11722 sample 2769	0.11960703644623409	2.1872759856630823	4.644775933985932	BNC2;ANKRD44;FBXO11;ARHGAP24	0.7184900884413691	0	0	Drug_Perturbations_from_GEO_down	0.14357921857347278	0.9222432701813758	irinotecan db00762	99	irinotecan DB00762 rat GSE11722 sample 2769	0.30862999576600053	1.808972237543666	2.126649731113863	SPARCL1;CNTN3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.5105618671173723	0.2566374909355552	0.18892323428455726
110	abiraterone DB05812 human GSE49244 sample 3300	0.12300090129696768	2.163563829787234	4.533885599365452	CX3CR1;GPR34;CPVL;C1QC	0.7245871276403186	0	0	Drug_Perturbations_from_GEO_down	0.1399093855159939	0.9100917062283621	abiraterone db05812	97	abiraterone DB05812 human GSE49244 sample 3300	0.3012512383589752	1.8425388504025464	2.2106977973856403	FRMD5;CTNNA2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.5210711591511361	0.2526992351945893	0.1852534012270784
112	soman 7305 rat GSE13428 sample 2632	0.12780862542092375	3.308464369354299	6.806243198091332	P2RY12;GPR34	0.7326978526175654	0	0	Drug_Perturbations_from_GEO_down	0.13507508128439902	0.8934398359561304	soman	399	soman 7305 rat GSE13428 sample 2634	0.8639379303479101	0.5013750738941579	0.07332828685911014	CADM1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.06351745830318858	0.24921481184498795	0.18041909699548353
108	Retinoic acid 444795 human GSE32161 sample 3237	0.12010266846747986	2.5550550116953996	5.415204879048252	CALCR;ST8SIA4;BLNK	0.7184900884413691	0	0	Drug_Perturbations_from_GEO_down	0.14357921857347278	0.9204473432396653	retinoic acid	188	Retinoic acid 444795 mouse GSE1437 sample 3084	0.6555252278584621	0.8963468005712443	0.3785438274084049	SYT1;SLC1A2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.18341058984896802	0.24686072134912385	0.18892323428455726
116	phorbol 12-myristate 13-acetate (PMA) 27924 human GSE45417 sample 3246	0.13116196127104565	2.4507815098104424	4.978327314286831	BLNK;PLA2G4A;DLEU2	0.7326978526175654	0	0	Drug_Perturbations_from_GEO_down	0.13507508128439902	0.8821920979280738	phorbol 12-myristate 13-acetate pma	360	phorbol 12-myristate 13-acetate (PMA) 27924 human GSE45417 sample 3246	0.8287803390389162	0.5675142226866364	0.10657924477491104	CADM1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.08156056014250405	0.23126816258610094	0.18041909699548353
146	TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3323	0.18108719236495438	2.091361535726982	3.5736697337275807	APBB1IP;ARHGAP15;TM6SF1	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down	0.10364708304812993	0.7421122646606625	trichloroethylene	69	TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3322	0.19113146296985292	2.034387324430914	3.3664915310565995	RYR2;LRFN5;PCDH7	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.7186678159828266	0.21839271140705624	0.14899109875921443
141	FGFR-specific PD173074 inhibitor 1401 human GSE52452 sample 3244	0.17735928683104854	2.1135457451776287	3.6555416621437837	DOCK8;MGAT4A;PAG1	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down	0.10364708304812993	0.7511460662059442	fgfr-specific pd173074 inhibitor	76	FGFR-specific PD173074 inhibitor 1401 human GSE52452 sample 3244	0.20259805816508028	1.9738406259444574	3.1512982848471274	CHRM3;TENM2;RGS6	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.6933647215237734	0.21705949822912352	0.14899109875921443
154	permethrin DB04930 rat GSE7955 sample 3418	0.18734776987218707	2.0553905294426	3.4423447451373814	P2RY12;SLC9A9;FBXO11	0.7883204862154365	0	0	Drug_Perturbations_from_GEO_down	0.10329718720761755	0.7273514722417478	permethrin db04930	71	permethrin DB04930 rat GSE7955 sample 3418	0.1923971032910007	2.027479915870772	3.3416798199151025	LINGO2;NELL1;DCC	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.7158014709375217	0.21648144856922688	0.14864120291870203
125	Cadmium dichloride 24947 rat GSE31503 sample 3281	0.15192250713182467	2.2828462909851948	4.3017606451913055	CEBPB;MAML3;ST6GALNAC3	0.781200756255847	0	0	Drug_Perturbations_from_GEO_down	0.1072373449571706	0.818377881179593	cadmium dichloride	151	Cadmium dichloride 24947 rat GSE31503 sample 3281	0.49488898210123594	1.2140065752744866	0.8539587148548748	PLP1;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.30549221494192574	0.2041385542687169	0.15258136066825512
170	letrozole 3902 human GSE5462 sample 3097	0.2194378860314134	1.8923969072164948	2.870172020268605	CEBPB;HNRNPC;IL6ST	0.8222372452138463	0	0	Drug_Perturbations_from_GEO_down	0.08500285469688332	0.6586883891864028	letrozole	56	letrozole 3902 human GSE5462 sample 3097	0.16146979126521727	2.2152908420498156	4.039443740857454	ERBB4;CLU;DCLK1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.7919087161439058	0.19944302801922842	0.13034687040796783
127	deltamethrin 40585 rat GSE7955 sample 3421	0.15310570377236507	2.274180470288428	4.26778784074879	WSB1;BNC2;SLC9A9	0.781200756255847	0	0	Drug_Perturbations_from_GEO_down	0.1072373449571706	0.8150086298718071	deltamethrin	252	deltamethrin 40585 rat GSE7955 sample 3420	0.7566888474142305	0.7103653017631513	0.19805207940722536	CHRM3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.12108266690748488	0.1972397598698153	0.15258136066825512
143	isotretinoin DB00982 human GSE10432 sample 2772	0.17984213717759093	2.098705097563586	3.600697607197466	FAM13A;PDK4;PLA2G4A	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down	0.10364708304812993	0.7451085450850121	isotretinoin db00982	140	isotretinoin DB00982 human GSE10432 sample 2772	0.4572919096266198	1.3067893824196346	1.0224755812740838	CADM1;PCDH7	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.3398064820560043	0.19522283064392992	0.14899109875921443
152	methylphenidate DB00422 human GSE52889 sample 3307	0.18609103047749584	2.0624868504102674	3.4681114734691603	CEBPB;GPR34;DLEU2	0.7883204862154365	0	0	Drug_Perturbations_from_GEO_down	0.10329718720761755	0.730274559206719	methylphenidate db00422	131	Methylphenidate DB00422 mouse GSE33619 sample 2499	0.4336474073221412	1.3704221414593234	1.145019904936257	RBFOX1;COL19A1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.36286324581246737	0.1947725167027562	0.14864120291870203
135	SODIUM ARSENITE 443495 mouse GSE11056 sample 3356	0.17119568193221832	2.1515683263873657	3.797406296175161	P2RY12;OLR1;TLR2	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down	0.10364708304812993	0.7665071937281435	sodium arsenite	195	SODIUM ARSENITE 443495 mouse GSE11056 sample 3360	0.6766853362784976	0.8912895773882321	0.3480921688751951	GABRB1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.16961323454406646	0.190446083409718	0.14899109875921443
153	zinc sulfate NA rat GSE11091 sample 2840	0.18643830448689167	1.8258258258258258	3.066757297939973	FGD4;FAM135A;MGAT4A;RIN2	0.7883204862154365	0	0	Drug_Perturbations_from_GEO_down	0.10329718720761755	0.7294648552960665	zinc sulfate na	161	zinc sulfate NA rat GSE11091 sample 2840	0.5345743423067151	1.3210917118201886	0.8273792233748533	SLC1A2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.2719918896910043	0.18758256813185029	0.14864120291870203
144	vancomycin DB14969 mouse GSE7793 sample 3395	0.17984213717759093	2.098705097563586	3.600697607197466	DOCK4;GPR34;TBC1D12	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down	0.10364708304812993	0.7451085450850121	vancomycin db14969	220	vancomycin DB14969 mouse GSE7793 sample 3399	0.7265281393419019	0.775094696969697	0.2476257531837981	NTM	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.13874756027270896	0.18747433236302705	0.14899109875921443
156	Triiodothyronine-[13C6] hydrochloride (T3 thyronine) 53442265 human GSE29159 sample 3044	0.18986801084752547	2.0413412475268147	3.391537684750659	CDK6;TAB2;HNRNPC	0.7886825065974136	0	0	Drug_Perturbations_from_GEO_down	0.10309779195255775	0.7215481994686895	triiodothyronine- 13c6 hydrochloride t3	307	Triiodothyronine-[13C6] hydrochloride (T3 thyronine) 53442265 human GSE29159 sample 3046	0.792190642907141	0.6383186705767351	0.14869838037276406	SLC1A2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.10117029164366095	0.18384416831487646	0.14844180766364223
138	Fasudil 3547 mouse GSE25829 sample 3274	0.17582610935219103	1.7286072323666308	3.0047684402264467	PHC2;CEBPB;KCNK13;PDK4;TGFBR1	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down	0.10364708304812993	0.7549166337808143	fasudil	183	Fasudil 3547 mouse GSE25829 sample 3276	0.6385626197623779	0.989949243680587	0.44402741371684984	SLC1A2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.19479650782300176	0.18347905729864739	0.14899109875921443
137	genistein 5280961 mouse GSE2889 sample 3604	0.17551346574045298	1.873267898383372	3.259560158163146	RAP1A;ANKRD44;TCF12;PELI1	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down	0.10364708304812993	0.7556895579877357	genistein	293	genistein 5280961 mouse GSE2889 sample 3605	0.787915232174244	0.6467947448339605	0.1541730794858835	BPTF	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.10352050355007	0.18312843113570473	0.14899109875921443
168	decitabine DB01262 human GSE29077 sample 2539	0.21682759601145485	1.904493289243338	2.911308865185454	DOCK4;HNRNPC;RIN2	0.8222372452138463	0	0	Drug_Perturbations_from_GEO_down	0.08500285469688332	0.66388544522958	decitabine db01262	249	decitabine DB01262 human GSE29077 sample 2539	0.7554488001909503	0.7129569072015115	0.19994396571314432	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.12179496421447596	0.16145939871695383	0.13034687040796783
175	MEK inhibitor (MEKi -AZD6244) 10127622 human GSE55624 sample 3250	0.22205481159324553	1.8804507908048922	2.8297606976001686	CHST11;WNT5A;PTPRJ	0.8222372452138463	0	0	Drug_Perturbations_from_GEO_down	0.08500285469688332	0.6535398118811823	mek inhibitor meki -azd6244	234	MEK inhibitor (MEKi -AZD6244) 10127622 human GSE55624 sample 3251	0.749154089539779	0.7261997261997262	0.20973417109213097	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.12542884537912036	0.16074181909489083	0.13034687040796783
176	rosiglitazone 77999 mouse GSE11343 sample 2672	0.2246781857635295	1.8686521573119512	2.7900587227230282	B4GALT1;RIN2;C1QC	0.8272242294020858	0	0	Drug_Perturbations_from_GEO_down	0.08237675357614906	0.6484390916325925	rosiglitazone	218	rosiglitazone 77999 mouse GSE36875 sample 3100	0.7251360072783096	0.7781738958209546	0.25010201280911337	KCNIP4	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.13958052905553336	0.158122376642555	0.12772076928723355
180	diethylstilbestrol DB00255 mouse GSE1839 sample 2718	0.23126361610444007	1.839783160467521	2.6938050281251806	MBNL1;WNT5A;TCF12	0.8325490179759842	0	0	Drug_Perturbations_from_GEO_down	0.07959018711920632	0.6358926878864936	diethylstilbestrol db00255	230	diethylstilbestrol DB00255 mouse GSE1839 sample 2718	0.7413884013095853	0.7427458101615405	0.2222522987073151	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.12995421259651038	0.15409477609861577	0.12493420283029082
165	Lapatinib DB01259 human GSE38376 sample 3252	0.20645656473871932	1.9544396408380447	3.083451463439517	CEBPB;SPRED1;CPVL	0.8108112360647886	0	0	Drug_Perturbations_from_GEO_down	0.0910802415686633	0.6851713032253504	lapatinib db01259	422	lapatinib DB01259 human GSE16179 sample 2580	0.9253315302897654	0.3840364428599723	0.029802454793225762	NRCAM	0.9304745300141327	0	0	Drug_Perturbations_from_GEO_up	0.03129551036309966	0.03370263917528361	0.1535082911140904	0.12237575193176296
224	coenzyme Q10 5281915 mouse GSE15129 sample 3458	0.35794573767911103	1.610605688058356	1.654694206512503	PDK4;PICALM	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down	0.052074746363642295	0.4461828046764122	coenzyme q10	80	coenzyme Q10 5281915 mouse GSE15129 sample 3450	0.21622165762859566	2.340768865685809	3.5847732993930266	PLP1;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.6651008075264933	0.1498134371337821	0.0974187620747268
181	rosiglitazone DB00412 human GSE5679 sample 2809	0.23523246514409035	1.8228791454477704	2.638036138247153	CCNH;BLNK;SAMSN1	0.8421582177534285	0	0	Drug_Perturbations_from_GEO_down	0.07460630916279311	0.6285027401642019	rosiglitazone db00412	257	rosiglitazone DB00412 mouse GSE10192 sample 2812	0.7603717602207258	0.7027007665305538	0.1925033340493977	PREX2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.11897402095974045	0.1482557195968431	0.1199503248738776
396	mepenzolate bromide CID 6461 mouse GSE50836 sample 2502	0.6799469058224439	0.8832772166105499	0.3407158512914232	PDK4	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down	0.052074746363642295	0.16752499818873584	mepenzolate bromide cid	51	mepenzolate bromide CID 6461 mouse GSE50836 sample 2502	0.11792578198464769	2.199324324324324	4.701495209217778	NTRK2;DGKB;KCNIP4;CDH12	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.9283912351968129	0.14784087267981882	0.0974187620747268
430	acrylamide 6579 rat GSE29004 sample 3131	0.7194969722870609	0.7907360457161254	0.2603126474157279	FAM135A	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down	0.052074746363642295	0.14297102927676988	acrylamide	53	acrylamide 6579 rat GSE29004 sample 3109	0.12991175336981425	2.1176215277777777	4.321853520363274	GPM6A;PLP1;SPARCL1;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.8863515556802936	0.14324042375251683	0.0974187620747268
564	fluoxetine 62857 mouse GSE6476 sample 2618	0.807476990900327	0.6083916083916084	0.13009889868752897	CCNH	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down	0.052074746363642295	0.09286984406483698	fluoxetine	55	fluoxetine 62857 mouse GSE6476 sample 2618	0.1578679284441617	2.240156731464222	4.135321466545218	GABRB1;CLU;DCLK1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.801706089842551	0.14007296572705427	0.0974187620747268
322	phorbol ester 12-O-tetradecanoylphorbol-13-acetate (TPA) 27924 mouse GSE40849 sample 3257	0.5169668266980694	1.1636223002320463	0.7677307317988004	BNC2;PDK4	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down	0.052074746363642295	0.2865373243029757	phorbol ester 12-o-tetradecanoylphorbol-13-acetate tpa	62	phorbol ester 12-O-tetradecanoylphorbol-13-acetate (TPA) 27924 mouse GSE40849 sample 3256	0.1848365781724373	2.069631610428908	3.4941242895156175	NCAM1;GPC6;OPCML	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.7332120800504551	0.14003731228787097	0.0974187620747268
249	corticosterone 5753 rat GSE37618 sample 3094	0.4112182664137235	1.4352278545826933	1.2753881697665768	PDK4;PLA2G4A	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down	0.052074746363642295	0.3859276021195688	corticosterone	79	corticosterone 5753 rat GSE37618 sample 3094	0.21422412948850036	1.9167427900300145	2.9531878685208706	SLC24A2;GRIA2;NTM	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.669131613273034	0.1397045224576013	0.0974187620747268
511	Colorectal Adenocarcinoma DB00482 human GSE11237 sample 2458	0.7791014626792189	0.6644295302013423	0.16585090893193427	TBC1D9	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down	0.052074746363642295	0.1084059803090797	colorectal adenocarcinoma db00482	68	Colorectal Adenocarcinoma DB00482 human GSE11237 sample 2458	0.19113146296985292	2.034387324430914	3.3664915310565995	CADM1;DMD;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.7186678159828266	0.13274218647461214	0.0974187620747268
361	phenytoin DB00252 rat GSE2880 sample 3291	0.5877331677160386	1.0182681768359518	0.5411914418531559	RNF13;HNRNPC	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down	0.052074746363642295	0.23081979992777069	phenytoin db00252	92	phenytoin DB00252 rat GSE2880 sample 3291	0.2771996724711015	1.9606769537083126	2.515582241975174	SPARCL1;MT3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.5572072872062529	0.1279864989130101	0.0974187620747268
441	R1881 13766 human GSE22606 sample 3048	0.7360795309614946	0.7541959519145831	0.23109854223945953	PAG1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down	0.052074746363642295	0.13307525904335496	r1881	85	R1881 13766 human GSE22606 sample 3048	0.2365582097464298	1.817312157518343	2.6197662790003693	CNTNAP2;ZNF385B;CTNNA2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.6260619751753306	0.1259274102871251	0.0974187620747268
196	4-Hydroxynonenal 5283344 human GSE2397 sample 3079	0.2827567896449933	1.9321036106750393	2.4405717461767877	PHC2;CEBPB	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down	0.052074746363642295	0.5485869578615636	4-hydroxynonenal	189	4-Hydroxynonenal 5283344 human GSE2397 sample 3082	0.6667018973168327	0.9162128194386259	0.371443913003097	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.17606830894664488	0.12553891866652564	0.0974187620747268
339	Vincristine 5978 human GSE7556 sample 3092	0.5503652704492621	1.0922560805143975	0.6522659420597253	SRGAP2C;HNRNPC	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down	0.052074746363642295	0.2593489790750869	vincristine	107	Vincristine 5978 human GSE7556 sample 3092	0.32517550247593285	1.7376976764731866	1.952112600759934	TENM2;EDIL3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.4878821799914669	0.12346254750292339	0.0974187620747268
276	methylprednisolone 6741 rat GSE490 sample 3668	0.4472259164105206	1.3333333333333333	1.0729218749373233	FOXN3;RAF1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down	0.052074746363642295	0.34947303734892776	methylprednisolone	118	methylprednisolone 6741 rat GSE490 sample 3662	0.3777002020023565	1.5416012558869703	1.5009870222632478	SPARCL1;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.4228527829021935	0.1231578510467325	0.0974187620747268
204	alfacalcidol 5282181 human GSE15947 sample 3362	0.2994045567518106	1.8511238596821218	2.2323805662345855	SH3RF3;PAG1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down	0.052074746363642295	0.523741594249789	alfacalcidol	236	alfacalcidol 5282181 human GSE15947 sample 3364	0.7516909944782434	0.7208448117539027	0.205750699353518	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.12396065272295281	0.12180007473060783	0.0974187620747268
201	tretinoin DB00755 mouse GSE31280 sample 2829	0.29386034773613595	1.8773602899103567	2.2991104658975754	B3GNT5;ST8SIA4	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down	0.052074746363642295	0.5318590118218646	tretinoin db00755	389	tretinoin DB00755 mouse GSE31280 sample 2829	0.8568015435265478	0.5147295408392014	0.07955091436797629	PPP2R2B	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.06711975979471319	0.12120537587738231	0.0974187620747268
324	cyclosporine DB00091 mouse GSE1809 sample 3299	0.5185196171153945	1.1601803512102515	0.7619802550979138	MBNL1;CEBPB	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down	0.052074746363642295	0.2852348083322134	cyclosporine db00091	113	cyclosporine DB00091 mouse GSE1809 sample 3299	0.36335610548446884	1.591188856494979	1.610874915736704	FRMD5;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.4396675379450936	0.12114731378307297	0.0974187620747268
202	metoprolol DB00264 human GSE11223 sample 3287	0.29456275642859536	1.6059442860276376	1.9628866080970502	SPRED1;ARHGAP15;PLXDC2	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down	0.052074746363642295	0.5308221648255044	metoprolol db00264	192	metoprolol DB00264 human GSE11223 sample 3287	0.6717311879104819	0.9035812672176309	0.35953230844282336	NTRK2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.1728044873080005	0.12064295124012554	0.0974187620747268
305	rituximab DB00073 human GSE24742 sample 2514	0.48199454699039973	1.244770805518469	0.9084617141908337	CEBPB;TLR2	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down	0.052074746363642295	0.3169578750918048	rituximab db00073	121	rituximab DB00073 human GSE24742 sample 2514	0.40423120814010177	1.4564007421150278	1.3191615767443174	SPARCL1;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.39337016039065	0.11969499498407832	0.0974187620747268
299	Mepenzolate DB04843 mouse GSE50836 sample 2530	0.47219439360454896	1.2688694525429218	0.952114626996749	P2RY12;PDK4	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down	0.052074746363642295	0.32587917363395874	mepenzolate db04843	123	Mepenzolate DB04843 mouse GSE50836 sample 2530	0.4146970622204942	1.4248674558791488	1.254178302841909	NTRK2;CNTN1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up	0.0453440157110845	0.38226904123580757	0.11948169137311337	0.0974187620747268
