gene	logFC_baseline	FDR_baseline	logFC_neuronal_filtered	FDR_neuronal_filtered	direction_same
LRMDA	0.110008843545962	0.00314164991422443	0.0988603083223217	0.00853836222307719	TRUE
LRMP	0.129452145822428	0.0478743761734044	0.119603531243631	0.0835148542834627	TRUE
LRP1	0.0683047158990716	0.308387886999984	0.0698514186172452	0.340962315811128	TRUE
LRP1B	-0.688913374670157	7.70069250970683e-13	-0.652271503048853	8.74128532317338e-11	TRUE
LRP6	-0.0333691660762501	0.817688587608138	-0.0355484514156582	0.808632176995021	TRUE
LRPPRC	-0.0198349041386668	0.861935874940325	-0.0254830750206231	0.831517469920531	TRUE
LRRC28	-0.0906083359367781	0.408124053620395	-0.073704882976608	0.548169777759193	TRUE
LRRC37A2	-0.0626740607936005	0.6439181885711	-0.10166219426207	0.476320447722826	TRUE
LRRC37A3	0.0132530994720212	0.887370307062696	0.000760464508710257	0.992731262294183	TRUE
LRRC37B	0.0616612207589666	0.602144531726191	0.0433981573180986	0.739832192919034	TRUE
LRRC4C	-0.539492181233848	3.75913629775862e-08	-0.55678986345225	6.94858768525249e-07	TRUE
LRRC69	0.168536057283793	0.171574449631829			
LRRC7	-0.589388830804952	2.42958631349618e-07	-0.646326094268616	3.36411162186137e-07	TRUE
LRRC8B	-0.0408197894130413	0.79686041082018	-0.0571725571815874	0.7524615595275	TRUE
LRRFIP1	-0.168697013828673	0.0236550271981516	-0.185468422568462	0.0160192246309558	TRUE
LRRFIP2	0.00593667240246658	0.962164208306849	0.0327594202510128	0.800018076833685	TRUE
LRRK1	0.0257185705370633	0.648114804093494	0.0142746775311683	0.808632176995021	TRUE
LRRK2	0.245519847435501	0.0067040066253193	0.245927128595806	0.012776021661188	TRUE
LRRTM4	-0.707545333520942	4.32531698849583e-13	-0.702278944892053	3.7214643967948e-11	TRUE
LRSAM1	-0.219146208198966	0.0454784060391921	-0.214135741878525	0.0817628577968332	TRUE
LSAMP	-0.649414865107935	3.34127364053932e-11	-0.658894857683758	3.29364682634614e-10	TRUE
LSM14A	0.0712379170606841	0.441780556784213	0.0876637779734304	0.331695628961324	TRUE
LST1	-0.147684980731009	0.164754641590583	-0.140140734484412	0.197221755806802	TRUE
LTC4S	-0.0846801770120701	0.572658027019906	-0.1350244720368	0.383671216935499	TRUE
LTN1	-0.111976469451595	0.379149674345087	-0.142500647155764	0.282101306993133	TRUE
LUC7L	-0.160866270789479	0.084244244990983	-0.174418781927672	0.0772656496500519	TRUE
LUC7L3	-0.286996581072503	5.72989159415967e-05	-0.29637676428117	8.29423060445791e-05	TRUE
LUZP1	0.0054949884805502	0.956651906559633	0.00635625515503977	0.954687018239281	TRUE
LY86	0.0070850438828049	0.908861836745756	0.000278570075774863	0.995462478935343	TRUE
LY96	0.0196503240688126	0.867822295169708	0.040368560106641	0.738818739163322	TRUE
LYN	0.220181704619173	0.000532045809886937	0.213944504425329	0.00142706590220235	TRUE
LYPLA1	0.0832661645454643	0.442335791797806	0.0877744095962271	0.442970783064101	TRUE
LYPLAL1	0.12059548497809	0.331937498098816	0.141471012034679	0.321025390638398	TRUE
LYRM4	-0.00356571813064012	0.980960724455169	0.00961180532093455	0.95556426409888	FALSE
LYST	0.101185720732215	0.0602487291156535	0.0928142043766751	0.101331188144524	TRUE
LYVE1	0.29361181295223	0.0130389676703995			
MACF1	-0.114120974145725	0.0360806220084658	-0.124971096741572	0.0329169587251922	TRUE
MACO1	-0.120585436859016	0.25345871169288	-0.110239082310223	0.350314140871919	TRUE
MACROD2	-0.121606913027045	0.0722781025342584	-0.123733963582676	0.0975240231789827	TRUE
MAD1L1	-0.0567452648700623	0.532020385088528	-0.0454369093765021	0.634996324871447	TRUE
MADD	-0.0266312061952895	0.830895144124412			
MAEA	-0.291835769764222	0.0263405690575862	-0.319855804141546	0.0206886381994149	TRUE
MAF	-0.0548132629887756	0.393932777568623	-0.0568100326278151	0.399709869564288	TRUE
MAGED1	0.0118681710456597	0.93177878290021	0.0226324300857332	0.888664256468172	TRUE
MAGI1	-0.1440555250946	0.0289336063896263	-0.139758939330419	0.0460373784502665	TRUE
MAGI2	-0.590347245938353	1.37312679297628e-06	-0.726000919543315	4.1784724346443e-08	TRUE
MAGI3	-0.143196294052205	0.13164657880703	-0.16050013239754	0.100902616119647	TRUE
MALAT1	-0.175443064257581	6.9161733568028e-06	-0.189642968666992	8.32910566327516e-06	TRUE
MALT1	0.0778470892515841	0.542249197241347	0.0509274836032458	0.717571913276241	TRUE
MAMDC2	-0.0252004041158397	0.851359603952312	-0.0381576303509503	0.789435860607167	TRUE
MAML1	-0.00342107222604723	0.98307555636865			
MAML2	0.209549920124628	4.37928584425579e-05	0.207738451709259	0.000112325014462349	TRUE
MAML3	0.180832527944153	0.000215933004325623	0.171301690240038	0.000824790551032905	TRUE
MAN1A1	0.0771618419945842	0.487323495697331	0.0987576873102077	0.387844339593777	TRUE
MAN1A2	-0.0945483440325086	0.23841394569685	-0.100374375930427	0.229039511001105	TRUE
MAN1C1	0.0503530079288445	0.61935554774584	0.0415358653337149	0.701826567772126	TRUE
MAN2A1	0.0732420749261689	0.332590079119618	0.0840491245375232	0.265611536313773	TRUE
MAN2B1	-0.00547867886342733	0.968736867320531	0.0222153866289312	0.861559649968393	FALSE
MAN2C1	-0.149399905024806	0.220965896011959	-0.19315195974405	0.12488483099016	TRUE
MANBA	0.0291273637211991	0.663541109511395	0.00730533272207404	0.924871633612165	TRUE
MAP1A	-0.276725111292225	0.0159513830402728	-0.313510727995415	0.0128318403298572	TRUE
MAP1B	-0.437502807365022	1.47905557926547e-05	-0.462497677968463	1.97714643222608e-05	TRUE
MAP2	-0.399763539454164	1.41376349868876e-05	-0.415818130849198	1.44970958743063e-05	TRUE
MAP2K1	0.170901556951311	0.0455706091239039	0.139458895322243	0.131690499321035	TRUE
MAP2K4	0.00188586897781031	0.985373021195846	0.0216224313906018	0.824742935659594	TRUE
MAP2K5	0.0771864309667368	0.321305737611773	0.073759874540841	0.362818495593743	TRUE
MAP2K6	0.190044343422425	0.114057373489332	0.190795993287823	0.13603283608369	TRUE
MAP3K1	0.176469898991492	0.0307663529669885	0.168253230576158	0.0549594286379228	TRUE
MAP3K13	-0.12837761285974	0.330758984465745	-0.112409658262316	0.4769984929218	TRUE
MAP3K14	0.0940934071515907	0.299625684322725	0.0872837152885715	0.375190641390935	TRUE
MAP3K2	0.127529054858072	0.0691986448181585	0.113681590686883	0.128249350457614	TRUE
MAP3K20	0.075099034712642	0.60914432662133			
MAP3K3	0.0868122780346091	0.297023622734906	0.0546689722765849	0.560760114138037	TRUE
MAP3K4	0.0763364686765324	0.485418404634877	0.0568613158468177	0.630306725182271	TRUE
MAP3K5	0.161980461285621	0.00561695360564785	0.1528719040083	0.0121816060705498	TRUE
MAP3K7	0.0778454833149765	0.479982423939352	0.0675451070126486	0.5706702427497	TRUE
MAP3K8	0.167928986656481	0.151615117553512	0.133672424912813	0.315368731031149	TRUE
MAP4	-0.0510075599150779	0.541464016947214	-0.0483375285710308	0.592159087756574	TRUE
MAP4K3	0.0931392798693854	0.182439755073068	0.0864813360794377	0.255089506376411	TRUE
MAP4K4	0.0905948604042874	0.0907370285341847	0.0838254721407476	0.140182941751575	TRUE
MAP4K5	0.0460422474417078	0.64209240496653	0.0652922470906243	0.524145045650934	TRUE
MAP7	-0.426329191853154	0.000208762930723827	-0.453928101441662	0.000266017003775096	TRUE
MAPK1	0.0329298692385106	0.722275605977914	0.0341957903587666	0.734265031124544	TRUE
MAPK10	-0.452033419455307	1.93337471802983e-06	-0.452008585935705	3.05925614305085e-06	TRUE
MAPK14	-0.0101934490313373	0.926467695874521	-0.0276091108304217	0.808632176995021	TRUE
MAPK8	-0.187335971132068	0.0267483491849019	-0.205613971669714	0.0152338553313231	TRUE
MAPK8IP3	-0.14516605745829	0.0943618597618056	-0.149419132613325	0.114189549274241	TRUE
MAPK9	0.0849305028999463	0.487107691756362	0.0873076752497532	0.502919418060825	TRUE
MAPKAP1	0.150954596111398	0.030729489579295	0.147390386855832	0.042658354581831	TRUE
MAPRE2	-0.0427384339083502	0.621204856684234	-0.0343242063083128	0.707550400017563	TRUE
MAPT	-0.413966202662214	0.000900152363806676			
MARCH1	0.0587286804975661	0.258553212572647	0.0560827895069699	0.307736558704856	TRUE
MARCH3	0.0463619712888419	0.52290513099162	0.0401890589030374	0.604462936752992	TRUE
MARCH6	0.0192993100461257	0.823537037332813	0.00434378174749859	0.962096949729779	TRUE
MARCH7	0.11675297844504	0.0986500545874692	0.128604250203634	0.0625936095795429	TRUE
MARCH8	0.00636848755527926	0.963530315885217			
MARCKS	-0.0140229873519892	0.895098542259284	0.00753146571652781	0.946176775350358	FALSE
MARF1	-0.0359937464322728	0.778548132758668	-0.0641866100214976	0.630626809832208	TRUE
MARK2	0.0653772146525987	0.483759400314853	0.0512047961550262	0.609727782309355	TRUE
MARK3	0.0714693928773133	0.242569142788315	0.0568735707241663	0.385335319058186	TRUE
MARS	-0.0762999281586106	0.580772726029221	-0.0663215573133397	0.659550303466701	TRUE
MAST2	0.0113609602166329	0.928258420521768	-0.00112016220884143	0.992731262294183	FALSE
MAST3	-0.0834370719866291	0.269381059540343	-0.0934916076884506	0.233181344610344	TRUE
MAST4	-0.452544099381636	0.000693567066760783			
MAT2A	-0.0022215258036298	0.989749656179304			
MAU2	0.0773144064626165	0.597092740221636	0.109936245262918	0.462424682198473	TRUE
MAVS	-0.157685379639619	0.13019154843025	-0.138215490310226	0.220884148431484	TRUE
MAX	0.18138322012717	0.0573901906140166	0.184933293926956	0.0781660822181059	TRUE
MBD2	0.178083589851253	0.0471540446886062	0.139543550932494	0.166157262090849	TRUE
MBD4	-0.300798447209463	0.00909810148417148	-0.340526532374107	0.00668042154684332	TRUE
MBD5	-0.046090815198837	0.452512880949375	-0.058977401472393	0.34295962765306	TRUE
MBNL1	0.150117181507552	0.000985858932962385	0.143068235123752	0.00218900286045971	TRUE
MBNL2	0.0247659140873298	0.736607044242924	0.0259173488523155	0.724073093814797	TRUE
MBP	-0.13346134053698	0.0596436918451672	-0.152932426840491	0.0402800452799425	TRUE
MBTD1	0.112274727837067	0.134763669300648	0.105442003223801	0.176899467585137	TRUE
MBTPS1	0.0342402087674353	0.742641900996473	0.0241512296398455	0.83150669662034	TRUE
MCCC1	0.0136019782634935	0.89423206702888	0.0163756942683004	0.879928874297743	TRUE
MCF2L	-0.0729371794846687	0.154352505051974	-0.0748405387919303	0.14242905592649	TRUE
MCF2L2	0.0365223818391991	0.754302076266724	0.0604579955908188	0.639113283214191	TRUE
MCM3AP	0.0253687865815273	0.809390497415268	0.00879395747066923	0.943425473263366	TRUE
MCM9	0.0552975430627601	0.655109766644772	0.00764335720403911	0.95774129479223	TRUE
MCPH1	0.0926702062908946	0.226661373528837	0.10324204545137	0.211360269526404	TRUE
MCU	0.0329029939697225	0.783573336063014	0.0382083859674581	0.761786371880158	TRUE
MDGA2	-0.56038341153524	2.34831721199076e-07	-0.591236754976189	6.95233748641716e-07	TRUE
MDH1	-0.369138288855149	0.00321654918374238			
MDM2	0.00589648982759654	0.963229725046651	-0.0208866334302585	0.874942055356386	FALSE
MDM4	-0.0523878439612274	0.530162438386317	-0.0715033811882683	0.355979525621457	TRUE
MDN1	-0.151097243638513	0.198817000637865	-0.15545791348555	0.213420166411672	TRUE
ME2	0.116530542726588	0.1093784355677	0.12912736741294	0.0725671240139873	TRUE
MECP2	-0.00304167615510726	0.975913878288624	-0.00452661467998421	0.964988880369543	TRUE
MED12L	-0.0555676174232275	0.6439181885711	-0.0717377973083625	0.582633335503627	TRUE
MED13	0.0302097521238527	0.710437072674122	0.00868292725699859	0.924849077121727	TRUE
MED13L	0.149471662393639	0.000628150614369911	0.137790482675331	0.00238912577553179	TRUE
MED14	0.166621544150284	0.137295901288123	0.176200850940679	0.122795568907111	TRUE
MED15	0.0301157825089864	0.773535066321466	0.0271010271117147	0.804215951856906	TRUE
MED23	0.196338798313329	0.15356672643934			
MED27	0.151755669631946	0.206546556207313	0.168843687483224	0.192290467267491	TRUE
MED4	0.0153998907799769	0.908861836745756			
MEF2A	0.172673153296129	8.02437458125043e-06	0.168719812608018	1.78245078394537e-05	TRUE
MEF2C	-0.0162584492166845	0.645928484731116	-0.0285063511898963	0.412421258225479	TRUE
MEF2C-AS1	0.0413486501896009	0.626078604252584	0.0352688707650664	0.695426426884892	TRUE
MEF2D	0.106230066636509	0.386069626818999	0.136065671944206	0.2338048524436	TRUE
MERTK	0.150912803482083	0.00516908866024548	0.141076620361333	0.00853836222307719	TRUE
METAP2	0.0697696533957647	0.569258552225993	0.0237952132958568	0.860785175628738	TRUE
METTL15	0.129061783707724	0.102694483780788	0.135268597353592	0.105482413254631	TRUE
METTL16	-0.139863526751898	0.233923171787147	-0.122654981600701	0.353447184008267	TRUE
METTL21A	0.123235926577494	0.268241779961202	0.129002741881878	0.287741277294366	TRUE
METTL25	0.00309855920296136	0.982305636700558	-0.0306970297902394	0.824807947934296	FALSE
METTL7A	-0.0403455750262146	0.787391027091047			
METTL8	-0.0465887432322262	0.748122811216	-0.0756781541573116	0.618064796855614	TRUE
METTL9	0.00501481825782785	0.963229725046651	-0.0373106131563477	0.742391690115652	FALSE
MFF	0.100591978631075	0.420349410527934	0.0917975346218233	0.506898727831309	TRUE
MFSD1	0.199594610160183	0.0206678093962765	0.222848274214818	0.0136975037342852	TRUE
MFSD11	0.0752143863267894	0.421948125177789	0.0442401051361986	0.669550472880714	TRUE
MFSD12	0.051652494658503	0.68399112225935	0.0206317867550405	0.888843619256266	TRUE
MFSD14B	0.150522814562074	0.25485738276093			
MFSD14C	0.140632407869481	0.0596721255944033	0.144976260009411	0.0638716441055696	TRUE
MGA	-0.034472110258296	0.736607044242924	-0.0299641079018923	0.782906566336777	TRUE
MGAT1	0.0805417305382034	0.461380460162965	0.0537984448901296	0.671275224831529	TRUE
MGAT4A	0.192901594889507	0.000504663719157149	0.17429621639286	0.00226374191658279	TRUE
MGAT4C	-0.491964713513252	0.00052326068694416	-0.513903216671423	0.00113121134101771	TRUE
MGAT5	0.160952951685556	0.00454796029818647	0.168759302057778	0.00378202679077999	TRUE
MGLL	0.0329186013772214	0.832140221480793	0.0159746715141444	0.927178691149017	TRUE
MGMT	0.0640801835833618	0.478825207391509	0.0502784388462618	0.598171305405692	TRUE
MGRN1	-0.0411186260034049	0.733699160378419	-0.0344040839841275	0.784716905596041	TRUE
MGST2	0.0969157066795706	0.319172965028357	0.0821747805429627	0.427357399652484	TRUE
MGST3	0.0744072241768013	0.550142924080472	0.0716263984992168	0.591563056371743	TRUE
MIA2	0.0971312161133717	0.334347187724189	0.0680613593754664	0.543615173356646	TRUE
MIA3	-0.144686555070238	0.266067937097464	-0.164814010784059	0.230751971448662	TRUE
MIB1	-0.0282707313399631	0.76572091430896	-0.0763891880082698	0.37080846627698	TRUE
MICAL3	-0.263299985455917	0.00397386200579903	-0.259314395126323	0.00919248997302005	TRUE
MICU1	-0.0576638769239645	0.509564091575737	-0.0635609689522788	0.479442964262665	TRUE
MICU2	0.0492715634518427	0.607871698293475	0.0425935904574194	0.679893966129738	TRUE
MICU3	0.00637014624055218	0.949865189256915	0.00692006386153328	0.947627512350658	TRUE
MIER1	0.146018555580521	0.122042373090997	0.151100288473317	0.127823464844319	TRUE
MIGA1	-0.0587096877735495	0.640439360481774	-0.0593496098343186	0.659392227657465	TRUE
MILR1	0.120438430977331	0.288464891204021	0.0503717090686186	0.696919682764426	TRUE
MINDY2	0.0417514331144687	0.693511533336564	0.0432755844393521	0.709443284173866	TRUE
MINDY3	-0.00329863252474594	0.980494288402508			
MINK1	-0.0450400970400858	0.691579010277748	-0.0243280065530949	0.841500890279868	TRUE
MIOS	0.0188348368404729	0.864519068651679	0.0150827899189079	0.898528648713906	TRUE
MIR222HG	0.143417280486115	0.261835986732444	0.177706352140947	0.185906485905183	TRUE
MIR29B2CHG	0.139879795926246	0.0671873959118171	0.137874603888568	0.0796134012385747	TRUE
MIR34AHG	0.0288303560194282	0.826072379677877	0.0245372320422033	0.857729017460792	TRUE
MIR503HG	0.259283634535649	0.0211727656206247			
MIR646HG	0.097665988025693	0.205312354889541	0.098212813666706	0.212065096838597	TRUE
MIR99AHG	0.0326369815704484	0.668220117829204	0.0434822218470912	0.584389234053729	TRUE
MIRLET7BHG	0.0279008686252198	0.826072379677877	0.0211897968386766	0.878316033209077	TRUE
MIS18BP1	-0.102914129481229	0.110044372934576	-0.127614770156798	0.0520962024387234	TRUE
MITF	0.117633238309386	0.325620187351092	0.110232503469646	0.414149975190152	TRUE
MKL1	0.0720656858031145	0.318822009376562	0.0585934135059097	0.446421901987635	TRUE
MKL2	-0.11392967185695	0.200527882020575	-0.108122001032333	0.276585613527088	TRUE
MKLN1	0.149477938622505	0.00436684401957227	0.145826358125656	0.00842257687732735	TRUE
MKNK1	0.137765351782895	0.012000794625931	0.110064236471279	0.0434504397289488	TRUE
MLLT10	0.0361868359622466	0.616237772552495	0.0263566490105582	0.729815536709448	TRUE
MLLT6	-0.0322491257077943	0.798320165381328	-0.0494043161426369	0.719895746081698	TRUE
MLXIP	-0.0216125831508821	0.826072379677877	-0.0139516570821118	0.889106909191619	TRUE
MLXIPL	-0.12153393839637	0.131199167964316	-0.1187736816426	0.16288485713126	TRUE
MMD	0.01123579326094	0.934448691916594			
MMP24OS	0.15275343700756	0.0919501293125998	0.160231954671375	0.100816414352851	TRUE
MMRN1	0.158691313359973	0.256589695891582			
MMS22L	0.0656450369898993	0.675271242460877			
MNAT1	-0.0155407662944024	0.859966249561711	0.00413246510809843	0.964630322990037	FALSE
MNDA	0.111841643014494	0.305939608102918	0.112038619308976	0.356530140548538	TRUE
MOB1A	0.184934347473601	0.0830793816796834	0.200510311848254	0.0763630845796094	TRUE
MOB1B	0.191085446132951	0.0212245778844207	0.201399319928304	0.0204099301593627	TRUE
MOB3A	-0.0194821353630126	0.891500016814007	-0.041118018507957	0.765237556792598	TRUE
MOB3B	-0.141078477689205	0.333447841826235	-0.17278830852042	0.273483676011256	TRUE
MON2	0.0263002281891767	0.756492239428797	0.029226982574422	0.722995586739641	TRUE
MORC3	0.049333215316897	0.554342923647432	0.0454200603865659	0.599563821599652	TRUE
MORF4L1	0.0378079578275722	0.736607044242924	0.0267575439134345	0.825645789522832	TRUE
MORF4L2	0.0374709081518778	0.815176266228435			
MOSMO	0.0396051694672282	0.717990163031769	0.0603428504969037	0.578182594047538	TRUE
MPHOSPH8	-0.368337204607538	4.76554629649282e-06	-0.393041727574802	1.96528157474224e-06	TRUE
MPHOSPH9	-0.00068572684355266	0.996210946990835	0.00751216145907766	0.956663099969753	FALSE
MPPE1	0.0868549463813143	0.444064730625606	0.0762850021224169	0.532280603943541	TRUE
MPRIP	-0.0723525032293688	0.514141187464966	-0.0352182653685877	0.75806573508289	TRUE
MPZL1	0.150194665750481	0.0486722000309769	0.126201401663443	0.0968821743273535	TRUE
MRC1	0.161315944525121	0.0183394844285278	0.144519011381398	0.0442362050602123	TRUE
MRC2	-0.00660715968984885	0.948538657147788	-0.0091318611908352	0.936383126395244	TRUE
MRE11	0.0919087142834192	0.532020385088528	0.112682948108114	0.444925445525922	TRUE
MROH1	-0.218631193418736	0.0527788934895953	-0.218602425592989	0.0641188731444158	TRUE
MRPL1	0.0708694306758276	0.626078604252584			
MRPS27	0.0704605646118564	0.602144531726191			
MRPS31	0.0831427641563804	0.577272492456284	0.133455407038522	0.38796788442714	TRUE
MRPS5	-0.0511824351925252	0.714687664621022			
MSANTD2	0.235569539879519	0.0877992387750472			
MSH3	0.11961421787087	0.232947201554864	0.132998570384814	0.212685868664564	TRUE
MSI2	0.110038911768396	0.11714138710573	0.11529946431546	0.115635195727945	TRUE
MSL1	0.0965528827828095	0.424738189554995	0.0913849548125003	0.500859903987286	TRUE
MSL2	0.0293988481684256	0.808911617350986	0.0282962479042933	0.817201636362193	TRUE
MSN	0.113786837747623	0.204275762225429	0.101114734796513	0.307736558704856	TRUE
MSR1	0.172710118062081	0.0187837357094432	0.169634750043015	0.0247295545077624	TRUE
MSRA	-0.130630541306076	0.125608979642509	-0.14068231452991	0.10772071105911	TRUE
MT-ATP6	-0.25528552095151	0.00666028292841283	-0.274175963517909	0.00812575111835284	TRUE
MT-CO1	-0.256589362998677	0.012753534103232	-0.279469763135517	0.0143598349869598	TRUE
MT-CO2	-0.287666221170474	0.00303763914089908	-0.312604923841502	0.00341352188561536	TRUE
MT-CO3	-0.302978514396971	0.00436210851375132	-0.317117351248257	0.00609039448677184	TRUE
MT-CYB	-0.258636709567885	0.00906811041428178	-0.277170533776414	0.00965635754894642	TRUE
MT-ND1	-0.307269697145444	0.00115032731300472	-0.312717277080785	0.00214734684022378	TRUE
MT-ND2	-0.353343739182637	0.000295041915490747	-0.384557416790773	0.000274036936689173	TRUE
MT-ND3	-0.216694557972391	0.0273542459436567	-0.244715595164524	0.0214778369183651	TRUE
MT-ND4	-0.280418750403949	0.00342355469031827	-0.303338679685165	0.0042109769113103	TRUE
MT-ND4L	-0.230589938114923	0.0526876958386577	-0.301032505412566	0.0213056332460935	TRUE
MT-ND5	-0.272014263358896	0.0107744561789494	-0.286551941394205	0.0126958832465602	TRUE
MT3	-0.691636997208033	4.23517617666586e-09	-0.736811887681657	9.3496620994491e-09	TRUE
MTA3	0.0508848434157328	0.603219128777657	0.0510892540905257	0.61826172545698	TRUE
MTCH1	-0.0567097876813909	0.5696056123605	-0.0506883156278888	0.65348094036547	TRUE
MTDH	0.022475928753769	0.78476595888212	0.0176123696672509	0.837284035135598	TRUE
MTERF1	-0.0938968534214068	0.488702988939723	-0.125249228052628	0.399830573865824	TRUE
MTERF4	0.0480054877101029	0.710854358029062	0.0357712446725335	0.798812497727852	TRUE
MTF2	0.0905946651796919	0.442057600358501	0.120705859837373	0.362620730261963	TRUE
MTHFD1L	0.101761787468967	0.0591304331613806	0.0914823337919068	0.113142651801675	TRUE
MTHFR	-0.0174910934200816	0.908211561111082	-0.00848305640611783	0.959398089380053	TRUE
MTIF3	-0.120062904917262	0.266102746926299	-0.15034447078795	0.18028127737986	TRUE
MTM1	0.0776729590958161	0.632035604820548			
MTMR1	-0.058384762127781	0.662025419090957	-0.0620862887469461	0.691694477464214	TRUE
MTMR10	0.217268420915702	0.01509500880123	0.182757823964212	0.0581801630064429	TRUE
MTMR14	0.0414263064936395	0.717990163031769	0.0417892084118053	0.729340264158691	TRUE
MTMR2	-0.139951990267225	0.37968270829789			
MTMR3	0.11549009108045	0.167153571970261	0.106798831614943	0.212357550585441	TRUE
MTMR9	0.0521729893709424	0.73355551921869	0.0502249767229873	0.764851106289362	TRUE
MTOR	0.0420375274914016	0.754302076266724	0.0220311877098151	0.884513588165207	TRUE
MTPN	0.0192078664653326	0.887096467699741	0.0207203512321128	0.891429896680461	TRUE
MTR	0.00832083402082696	0.938429573594481	-0.0295778548920951	0.790120419674578	FALSE
MTREX	0.0278058495646559	0.809390497415268	0.0140591739537335	0.912825459631966	TRUE
MTRNR2L12	-0.576493795618763	5.96575434755598e-05	-0.531615821625385	0.000863382269855153	TRUE
MTSS1	0.117132362706931	0.0753543791292462	0.119475365106542	0.0785507672518597	TRUE
MTURN	-0.0621447972937185	0.550142924080472	-0.0761443205835504	0.467727217743363	TRUE
MTUS1	0.198771239120542	0.00294754101771454	0.205133262600337	0.00439323555008513	TRUE
MTX2	-0.0293755448714418	0.850527137191669	-0.0126288607585043	0.943452394023603	TRUE
MUC20-OT1	0.00923394669864999	0.908404986912331	-0.00698543797463171	0.937659358491818	FALSE
MUM1	0.00344400439171185	0.973845175839278	-0.0150102193761573	0.892297519976368	FALSE
MVB12B	0.131716256946744	0.122414226490738	0.102761306296147	0.267735338273524	TRUE
MXD4	0.0583592513188678	0.602144531726191	0.0626626235016107	0.592362619151952	TRUE
MYCBP2	-0.00192658399448838	0.974938962064273	-0.00728011774071588	0.912904866026152	TRUE
MYH9	0.150928892778939	0.0582640943479026	0.139457121928581	0.0994167839067549	TRUE
MYO15B	-0.126017993152126	0.147649125846613	-0.14264422269723	0.122316295726796	TRUE
MYO18A	-0.0865559033044777	0.561464435369901	-0.0983074677512465	0.512785307445383	TRUE
MYO1D	-0.367301569870813	0.0135825485074858			
MYO1E	0.157700023932108	0.120552176000366	0.184507001441426	0.0693508297365649	TRUE
MYO1F	-0.251137531880626	1.81007671279063e-06	-0.276144198864286	3.60417239708613e-07	TRUE
MYO5A	-0.0782289739360047	0.295811160738201	-0.096681858203434	0.211360269526404	TRUE
MYO6	-0.226729046177596	0.0217433812160989	-0.246350696092257	0.021110546396472	TRUE
MYO9A	-0.166289201439511	0.0461981729259696	-0.15644957300074	0.0775066072123218	TRUE
MYO9B	-0.0835272322457906	0.130390352762488	-0.113350568736791	0.0315521029921167	TRUE
MYOF	0.0551091649181673	0.484077049680993	0.0529639559045783	0.508172236033883	TRUE
MYSM1	0.00160357127211247	0.988788637201684	0.00929145068244725	0.937659358491818	TRUE
MYT1L	-0.58849663135729	5.45569390064855e-07	-0.631522118548048	1.29608177267692e-06	TRUE
MZF1	-0.0246084552811401	0.899574401074881			
N4BP1	-0.0818698851044069	0.441928432689797	-0.066036498823417	0.517202521211624	TRUE
N4BP2	-0.0509761372125302	0.705374824572772	-0.0475423348413905	0.734656176664251	TRUE
N4BP2L1	-0.0477771279233688	0.669319993562674	-0.0429014662497602	0.728054025017817	TRUE
N4BP2L2	-0.015705417870137	0.803886761601916	-0.0286863624758896	0.65359558765654	TRUE
NAA15	0.061844155330667	0.527376385026854	0.0667677582977716	0.512785307445383	TRUE
NAA16	-0.02867360387536	0.809390497415268	-0.0496700824480836	0.674808762104843	TRUE
NAA20	0.146740131901731	0.236717199589916	0.15967090770357	0.220884148431484	TRUE
NAA25	-0.0736788170573844	0.487527587487131	-0.0758867047871007	0.501631969166275	TRUE
NAA35	-0.12599540653203	0.330758984465745	-0.114102661976071	0.419606572453023	TRUE
NAA50	0.0929706801629887	0.472543970098923			
NAALADL2	0.0112987059416888	0.911200706199677	-0.0135731676323167	0.899063735299441	FALSE
NABP1	0.281436888346489	0.00666618703343305	0.284975636571304	0.00895600933611383	TRUE
NACA	-0.106401181861522	0.458313000808711	-0.113368740592839	0.465033668143767	TRUE
NADSYN1	-0.150970134536228	0.164754641590583	-0.161281098216385	0.168513302793555	TRUE
NAGK	0.137520578504268	0.173469429453834	0.144359370057432	0.191685879846019	TRUE
NAIP	0.144767117263959	0.00231713781156992	0.142376991824685	0.00341352188561536	TRUE
NAP1L1	-0.0452686742453655	0.626078604252584	-0.0461103197074957	0.636660411652256	TRUE
NAP1L4	0.0171820494687631	0.864519068651679	0.0212102424323072	0.843061180712878	TRUE
NAPB	-0.181495805442115	0.108260081041476	-0.174725559075444	0.171893993492705	TRUE
NAPG	0.0234797903475905	0.865916995122891	0.0500665192573771	0.711145216238777	TRUE
NARF	0.0221355944054263	0.892309652866375			
NARS2	0.0457095405691418	0.726169796892675	0.0283710619428783	0.839931742438397	TRUE
NASP	-0.206730627808441	0.0306091096864385	-0.209250352032849	0.0315521029921167	TRUE
NAV1	-0.110976218899226	0.308387886999984	-0.0962773835352273	0.408456423293079	TRUE
NAV2	0.0334749317181527	0.640419368920023	0.0368028405737067	0.62362604268	TRUE
NAV3	0.0911793539218879	0.0172519164666952	0.0934470900556285	0.0180658185180259	TRUE
NBAS	0.154175234899747	0.0476295044858388	0.164380931077369	0.0278270205137952	TRUE
NBDY	0.16471118490738	0.136498395159524	0.179805918391376	0.100908190630025	TRUE
NBEA	-0.234156374927815	0.00198177722709766	-0.227914952021216	0.00452270699245485	TRUE
NBEAL1	-0.102443706218704	0.279805144166098	-0.111583678503585	0.277365129975538	TRUE
