gene	logFC_baseline	FDR_baseline	logFC_combined_filtered	FDR_combined_filtered	direction_same
NRIP1	0.172809897620958	0.0097944053046743	0.148377873412549	0.0295721439803563	TRUE
NRP1	0.125372513521942	0.229861549335099	0.110270490426759	0.340994080668427	TRUE
NRP2	0.0693944324897007	0.532020385088528	0.0739780251026524	0.531792051038285	TRUE
NRXN1	-0.625322687672542	1.9596613475883e-08	-0.7235848660273	5.76466182557549e-11	TRUE
NRXN3	-0.546176479316773	2.54766791099806e-10	-0.529480957108943	7.7222149215386e-08	TRUE
NSD1	-0.0949984216100413	0.114861482877037	-0.0910107362497642	0.158371865331915	TRUE
NSD2	-0.220768726163975	0.0130487503828283	-0.220233127532105	0.0255261181839085	TRUE
NSD3	-0.0446368875275423	0.61935554774584	-0.0807393400114219	0.357935572054919	TRUE
NSF	0.0533691219960506	0.487323495697331	0.0637506505700153	0.419217512670876	TRUE
NSL1	0.194391821009636	0.0146671340492564	0.177209000672578	0.0288105169419912	TRUE
NSMAF	0.0921630700658392	0.405024293649682	0.0784384792285433	0.505841337761407	TRUE
NSMCE2	0.149857416040121	0.0228462757742745	0.131871968688648	0.0319239964202313	TRUE
NSRP1	0.00475345325296027	0.964009247219091	-0.00123493037358592	0.993633598290068	FALSE
NSUN6	-0.213877277751925	0.0785302244700817	-0.201334935021416	0.127467269893515	TRUE
NT5C2	0.0206445308680659	0.810396352985057	0.0257686660653751	0.770013024791087	TRUE
NTM	-0.507437304140372	1.52502342922296e-07	-0.572678186018489	8.69288109822758e-09	TRUE
NTRK2	-0.606312353568297	3.82810141234538e-08	-0.650994714264607	3.24274402334358e-09	TRUE
NTRK3	-0.565271282214753	7.04868641133128e-05			
NUAK1	0.0483472665562188	0.522498530630116	0.0524344850035469	0.512848025171451	TRUE
NUBPL	0.0320349490064607	0.78476595888212	-0.0014202907418161	0.993633598290068	FALSE
NUCKS1	-0.22646879661045	0.00332775268592379	-0.224275045195415	0.00527334543137528	TRUE
NUDCD3	0.0704784599205614	0.441177686946183	0.0628448034400324	0.542930221245475	TRUE
NUDT3	0.00496125106255787	0.968333991625628	-0.00294414376992011	0.985741296952859	FALSE
NUFIP2	0.087667309666492	0.186856083190415	0.0687114925385091	0.359940864680502	TRUE
NUMA1	-0.052654105723237	0.629331859346268	-0.0630733124359799	0.588671167117269	TRUE
NUMB	0.157438758919685	0.00531918839166258	0.168300829307222	0.00418499920722401	TRUE
NUP153	0.136848856559591	0.234054981971884	0.133776703686958	0.257677176646117	TRUE
NUP160	0.0567384416416498	0.628134303173809	0.0422229129223399	0.74339005531366	TRUE
NUP214	0.134392481117378	0.118472320920202	0.122876459579715	0.21244330385304	TRUE
NUP50-DT	0.127801844618362	0.266966833292321	0.102132170454185	0.40441914277188	TRUE
NUP58	0.320462032084196	0.0025155556374644			
NUP93	0.0394221426456211	0.819037151083137	0.0321558057980813	0.864610352685675	TRUE
NUP98	0.00519019411086729	0.968736867320531	-0.00593226915100352	0.967492943172163	FALSE
NUPL2	0.120679007726158	0.260945553285172	0.109226605765952	0.317206977930165	TRUE
NUS1	-0.0969568345802507	0.507411475356543			
NUTM2A-AS1	0.138407065156933	0.0283223228041664	0.144737379986623	0.0349196123654455	TRUE
NUTM2B-AS1	0.160887936606764	0.0602487291156535	0.156836022686939	0.0751294103478189	TRUE
NVL	0.0641727722973925	0.553081382220037	0.0652157413384426	0.568335282377624	TRUE
NXN	-0.00787256187423672	0.937131462369669	-0.0091735301430227	0.931221010840309	TRUE
OCIAD1	-0.0281712487948968	0.809480976529541	0.0118192465958963	0.927701085905272	FALSE
ODF2L	-0.16199230445503	0.156050813591391	-0.169957805186588	0.150822746972144	TRUE
ODR4	-0.0257994137604714	0.867822295169708	-0.0280948663890467	0.862909633517145	TRUE
OFD1	-0.0356586852689024	0.747290826931091	-0.0190488945727256	0.864629752010232	TRUE
OGA	-0.0305832439182409	0.694624473749673	-0.0241698611163936	0.771007214190662	TRUE
OGDH	0.124054523579423	0.277284956920111	0.0921244495204887	0.463836677073694	TRUE
OGFRL1	0.166112011971351	0.016789609943475	0.147595171443972	0.0415738760481128	TRUE
OGT	0.0530001508733072	0.580915506661702	0.0412145311430291	0.697607637025088	TRUE
OLA1	0.0649933445980387	0.585153039623944	0.0964764466303731	0.411714224634676	TRUE
OLFM1	-0.355734189592692	0.00475788820887515	-0.441143354653119	0.00042348279322838	TRUE
OLR1	0.273632321956447	0.00106208899485607	0.2465675843839	0.00665088589367129	TRUE
OPA1	0.0439553308806051	0.58378165171246	0.0542212561071302	0.52227014958507	TRUE
OPCML	-0.583250078069862	1.28994837189951e-08	-0.616591561494685	1.78598192947467e-08	TRUE
OPHN1	-0.195707255877713	0.0445521307754223	-0.204786148082363	0.0597283484102421	TRUE
OR3A2	-0.187965585579118	0.137254091090949	-0.240690715893261	0.0520237793132403	TRUE
ORC2	0.0615942434305236	0.627617782331024	0.0737070255517216	0.60042380812997	TRUE
ORC4	0.0979843202742997	0.421083661709415	0.0909850591315972	0.47376337798899	TRUE
OS9	-0.111527895816005	0.333826697262858	-0.123449639471587	0.312625245244199	TRUE
OSBPL11	0.0835560013430187	0.353857861371358	0.106446546139361	0.250513007556502	TRUE
OSBPL1A	-0.065985816968693	0.398588373110557	-0.0377103938225288	0.658339989123085	TRUE
OSBPL3	0.11715636057489	0.110498486656698	0.149328588320889	0.0590677088381591	TRUE
OSBPL6	0.170498650812672	0.0266321415582168	0.110095428115765	0.179595710605946	TRUE
OSBPL8	0.0148692175428655	0.87903098988121	0.00851468696164005	0.935890867071887	TRUE
OSBPL9	0.0944147909697198	0.277916154398207	0.0965293291145586	0.300615615518461	TRUE
OSTF1	0.189669935007483	0.0198276808018555	0.172584937138273	0.0341062240210082	TRUE
OTUD4	-0.0206440030790268	0.886903694777581	-0.0318635913825121	0.822240766923262	TRUE
OTUD7A	-0.51081277672314	9.67834552253746e-06	-0.49553909329516	6.45268629642373e-05	TRUE
OTULIN	0.106015890369408	0.390967231940613	0.13991925881829	0.20450258815189	TRUE
OTULINL	0.0248376182813531	0.797376619008855	-0.00276809682610362	0.979837115829459	FALSE
OXCT1	-0.0678373928433372	0.617144155459743			
OXR1	0.0330867531384191	0.613576859183396	0.0202221442727633	0.790487685744608	TRUE
OXSR1	-0.0484280556825978	0.675847509707811	-0.0332315512793323	0.793316482383171	TRUE
P2RX4	0.0853988082169951	0.462278134857392	0.0768807193585233	0.494277131894041	TRUE
P2RX7	0.0440571539325591	0.64209240496653	0.0036689352080421	0.97422048685867	TRUE
P2RY12	0.161126682928217	0.00182520643805125	0.145866295644634	0.00619269329992925	TRUE
P2RY13	0.224266618128485	0.0387296515186767	0.170904638612979	0.160053381572553	TRUE
P3H2	0.197188471360908	0.0142574904880054	0.190855159637767	0.0243192151018474	TRUE
P4HA1	0.253813612234774	0.000507704952489605	0.270855639138883	0.000383186875439444	TRUE
PABPC1	0.220684544610009	0.0035363870775094	0.19680051034964	0.0109283584076515	TRUE
PABPC4	-0.0412866722478735	0.772404460439859	-0.050053363946906	0.752328563001945	TRUE
PABPN1	-0.0503833613080674	0.73355551921869	-0.007516963379877	0.964566833850003	TRUE
PACRGL	-0.133530016926688	0.353364711530717	-0.107242353817647	0.502876808427075	TRUE
PACS1	-0.00424648453247508	0.955039602577707	-0.0185474443088393	0.806833157324297	TRUE
PACS2	-0.0828179764675055	0.27803842324771	-0.100545426548688	0.203045944641597	TRUE
PACSIN2	0.077032497535516	0.270458069335093	0.0673568865381572	0.361557467326803	TRUE
PADI2	0.193825983658135	0.0785302244700817	0.169115644111582	0.10847221492089	TRUE
PAFAH1B1	-0.0220962989564695	0.755511423377958	-0.032029877379353	0.670361267233782	TRUE
PAG1	0.189444595942831	0.0014472635937946	0.170400374220362	0.00414262825643201	TRUE
PAIP2	-0.074129878318225	0.619644603733713	-0.0751581624748811	0.620164624203563	TRUE
PAK1	0.0590222369169396	0.44446200182438	0.069303884308226	0.399165095891746	TRUE
PAK2	0.0746807442687338	0.353364711530717	0.0572924731315388	0.519671279513184	TRUE
PAK3	-0.445804785249311	0.00261153193159493			
PALD1	0.0822777646220729	0.161099110085578	0.0287953697654088	0.666645294472137	TRUE
PAN3	0.173365098192739	0.00344216675320383	0.15174091415745	0.0139473435138904	TRUE
PANK2	-0.023167248204179	0.792986504430347	-0.0238918209487312	0.792261626092901	TRUE
PAPOLA	0.197357072674845	0.00256514466360854	0.184883892978048	0.0122798224246378	TRUE
PARD3B	-0.0857696693285321	0.519590468406141	-0.126330688067278	0.409847945093651	TRUE
PARG	0.0867609869804769	0.334059911984582	0.104524992753961	0.263038452795939	TRUE
PARN	0.0477287347247544	0.614171720107569	0.0302627939454656	0.77413711709033	TRUE
PARP1	-0.249383909874232	0.0535291978676753	-0.211307385975003	0.0906290175338992	TRUE
PARP14	-0.231155127517979	0.0025155556374644	-0.234181327105718	0.00574906742077428	TRUE
PARP4	0.182690621029567	0.0156208277395897	0.175393890922878	0.0314252029118834	TRUE
PARP8	0.170565652711806	0.0127054589579053	0.128906415750328	0.0768810590808652	TRUE
PARP9	0.0564537798357314	0.616237772552495	0.0529539836586636	0.653603134215419	TRUE
PARVG	0.147544079490156	0.09113643847483	0.149918944872165	0.0862837026874451	TRUE
PAXBP1	-0.123894337627275	0.238380322180651	-0.137271615307473	0.215573455629752	TRUE
PBRM1	-0.0520656228532396	0.421004611380773	-0.0583089411284947	0.389868883990473	TRUE
PBX1	-0.35596012561235	0.000383211128891169	-0.365725614509984	0.000612613597138524	TRUE
PBX3	0.180563621029202	0.0631616192492363	0.229913719411106	0.0381407419041751	TRUE
PCBD2	0.249908643355437	0.0640292907001299	0.340645270704673	0.00544441610588239	TRUE
PCBP2	0.0389161402815059	0.673299398598159	0.0370712005511684	0.722399351467382	TRUE
PCCA	0.0952759742353105	0.133146778856173	0.0792515414786029	0.239820012701117	TRUE
PCDH15	-0.670931809669142	4.9131562143416e-07			
PCDH7	-0.530042298006853	2.42958631349618e-07	-0.496329990368529	6.71295458678138e-06	TRUE
PCDH9	-0.653141559733367	2.22326927297938e-09	-0.757767799260376	1.23722003396478e-12	TRUE
PCED1B	0.142666341222983	0.108096701562493	0.137753511789063	0.148575469949131	TRUE
PCF11	-0.159389010649778	0.0826568980259857	-0.189818751992011	0.0518995978643629	TRUE
PCGF3	0.0112847039229352	0.932307813503169	0.0243413167246043	0.854624675996136	TRUE
PCGF5	-0.199740810343229	0.0515362201216152	-0.181271850403314	0.0967404280400252	TRUE
PCLO	-0.385991420015699	1.99369771534146e-05	-0.465518106585942	1.25438972396112e-06	TRUE
PCM1	-0.139279721740947	0.0285046872675484	-0.149114199545594	0.0245381781824252	TRUE
PCMT1	-0.0982371809112395	0.404318525339959	-0.125638728273397	0.274473525456416	TRUE
PCMTD1	0.057399416395436	0.464699408699354	0.0576918635208149	0.495234825250976	TRUE
PCMTD2	-0.109044644401553	0.345518653036475			
PCNP	-0.00501537046395988	0.978019530736761	0.0363345473504623	0.835859465699304	FALSE
PCNT	-0.231094180585012	0.0334572238190698	-0.213169512616935	0.0730101470297741	TRUE
PCNX1	-0.00595957650089929	0.945706894166593	-0.0190439294860723	0.84159160040729	TRUE
PCNX2	0.0334338206641041	0.59651336765777	0.0344254020162657	0.615423967209181	TRUE
PCNX4	-7.69770454671996e-05	0.999296442086092	0.0116534992182328	0.916008492831171	FALSE
PCSK1N	-0.510090103366621	7.18715075455704e-06			
PCSK5	0.117825236781827	0.374843092045137			
PCSK7	0.05515321390105	0.665569483248327	0.0406951388011474	0.780506100201569	TRUE
PDCD4	0.20274873464666	0.0798989598155534	0.206118350942632	0.0611487364358014	TRUE
PDCD6	0.0896396138066393	0.532020385088528	0.131999252783595	0.341157694113746	TRUE
PDCD6IP	0.0494881583344994	0.602144531726191	0.0197471443776765	0.84866128961003	TRUE
PDE1A	-0.578661681702735	4.92876053696494e-06			
PDE3B	-0.0831290809781983	0.150850265106168	-0.0860829771759956	0.158475432720849	TRUE
PDE4B	0.102832398462264	0.110796418479952	0.101771795058216	0.126838612138648	TRUE
PDE4D	-0.304350136743755	1.5763220316677e-05	-0.276450887959587	0.000358571547568253	TRUE
PDE4DIP	-0.18236482267157	0.00288054165181991	-0.17977874200966	0.00561991121319744	TRUE
PDE7A	0.161066229552036	0.0509881754580142	0.135634926294168	0.105774129559345	TRUE
PDE8A	0.106037620254543	0.163492705014062	0.134179606688059	0.0692964481521554	TRUE
PDE9A	0.0542787797551297	0.601182338383492	0.0620952811069659	0.59431251080363	TRUE
PDGFB	-0.0314599491984799	0.83221493006606	-0.0235276029772867	0.875679085597853	TRUE
PDGFC	0.0587882078384823	0.618724808860912	0.0886410878935129	0.447733761391114	TRUE
PDHX	-0.187358872857739	0.203756975787859			
PDIA3	-0.110748445202026	0.437201919530997	-0.112980249761923	0.466191887081773	TRUE
PDIA6	-0.0617339969318198	0.66572402001469			
PDK3	0.165981420541484	0.115284261091068	0.168197033804246	0.137991548280389	TRUE
PDLIM5	0.182685720066063	0.181869094194565	0.169920018399826	0.239361124326285	TRUE
PDPK1	-0.00367808669856021	0.97226847087498	-0.033913378969654	0.750899571482624	TRUE
PDPR	-0.0329419384256449	0.842622101601515	-0.0725377947135258	0.656287594066654	TRUE
PDS5A	0.0762577460070925	0.259595737334163	0.0701202566827073	0.332102684142508	TRUE
PDS5B	0.054580130260198	0.482825344422841	0.0412923477424938	0.61750857860203	TRUE
PDSS2	0.144036192004426	0.058402662275428	0.127337286088854	0.0945702071368078	TRUE
PDXDC1	0.0287701418247879	0.782739476635508	0.0335937813477718	0.754496038453716	TRUE
PDXK	-0.022705366139119	0.833604279859689	-0.070608374438886	0.494400992668849	TRUE
PDZD2	-0.52513057906414	5.4151232780863e-05	-0.64038180144437	2.86608007513604e-06	TRUE
PDZD8	0.0966719083462229	0.463913013925369	0.0626262975796295	0.680494914260039	TRUE
PEAK1	0.0434369730471206	0.570986095566908	0.052400384746742	0.514064172616651	TRUE
PEBP1	-0.446567024767863	6.4838573567947e-07	-0.538731369009773	1.10550081163686e-08	TRUE
PECAM1	-0.0370411163062948	0.756492239428797	-0.0280101246175396	0.823537004473448	TRUE
PELI1	0.22186347295606	0.000353639152100775	0.246502321610584	0.000131910414526687	TRUE
PELI2	-0.017619609913227	0.862669041064361	-0.0217366694869854	0.830711093463684	TRUE
PER3	-0.0838325184884435	0.429255655236488	-0.114551235105009	0.259642344664808	TRUE
PEX14	0.208898596902643	0.0873793394085598	0.202298982211544	0.0986655499279354	TRUE
PEX5L	-0.375359385353132	0.0033917875098001	-0.549915174133656	2.520737593331e-05	TRUE
PFKFB3	0.0735472257438562	0.330758984465745	0.0411981120744225	0.633280403295835	TRUE
PGAM1	-0.463225557770228	0.00034463450183832			
PGGT1B	0.225504217317353	0.0355086661118744	0.246661760815137	0.0260587418242956	TRUE
PGK1	0.00923634539920478	0.934463607787127	0.00012705835026336	0.999454554174678	TRUE
PGM2L1	-0.223574796245136	0.100993315929988			
PGM5	0.18840344910551	0.0181875524001956	0.158087130391443	0.0473195279769254	TRUE
PGP	-0.140425568081044	0.273027496146683	-0.108384773205944	0.461617944202573	TRUE
PGS1	-0.0520376397041061	0.718791666550146	-0.0558853308413221	0.71790218631308	TRUE
PHACTR1	-0.257571069251045	0.000215520130722809	-0.310333324534102	0.000138684180689788	TRUE
PHACTR2	0.109349207630295	0.195084841945003	0.10998282145746	0.201687565840018	TRUE
PHACTR4	0.0533030866622765	0.596636616314636	0.0685239356899784	0.504430942500435	TRUE
PHC2	0.235262829512649	0.000226868038425109	0.197106578576801	0.00361494246224777	TRUE
PHC3	0.254525615217824	0.000240220949202095	0.27439243939529	0.000149057814079033	TRUE
PHF11	0.166391510906782	0.117596509233501			
PHF12	-0.0421146328426837	0.747724841597979	-0.0253597929224332	0.852253508475071	TRUE
PHF14	-0.0407142298914432	0.643104084903729	-0.0523893449811755	0.559642355075555	TRUE
PHF20	0.0473253288124257	0.545587144994259	0.0552034291569649	0.499642634478346	TRUE
PHF20L1	-0.0954220058345412	0.21205927931846	-0.111690984718965	0.170674884515497	TRUE
PHF21A	0.110619718292801	0.106434373485356	0.134556448252478	0.0536584674389825	TRUE
PHF3	-0.165890112858111	0.0337294795006349	-0.147944469742953	0.0814208041271948	TRUE
PHIP	-0.0304641790480102	0.678039701842279	-0.0226002650969549	0.786367957723763	TRUE
PHKB	0.158232231144226	0.0199693382582041	0.140896574089454	0.0544199888965327	TRUE
PHLPP1	-0.275139429347675	0.00429246911363262	-0.261150562668374	0.00776671527433784	TRUE
PHTF2	0.0510663732274642	0.64209240496653	0.0373461369824793	0.753390370869859	TRUE
PHYHIP	-0.297236155838873	0.0244767232520469			
PHYKPL	0.0934256646749325	0.321753204019271	0.0306956782922498	0.768913687407512	TRUE
PI4KA	-0.201961850237495	0.00551237932623886	-0.173523976708759	0.019785586366082	TRUE
PI4KB	0.0489009266884869	0.735384494407861	0.0393625309090388	0.806029009343833	TRUE
PIAS1	0.115080310643441	0.0270929196545214	0.0937737747283234	0.103091616152171	TRUE
PIAS2	0.050016409119372	0.580743876383336	0.0498037046508569	0.614654923153768	TRUE
PIBF1	0.0570025858300196	0.482825344422841	0.060444343359911	0.477836337610759	TRUE
PICALM	0.242889565731414	6.73450100874347e-07	0.212550705742045	7.13426058974233e-06	TRUE
PID1	0.0725554142411655	0.442335791797806	0.0769380837903345	0.469343682108899	TRUE
PIEZO1	-0.108890845334483	0.425701413030904	-0.144504249837478	0.298097944624793	TRUE
PIGF	0.0859176670270815	0.515036833687679			
PIGL	-0.109838458986672	0.319640985137131	-0.0529645365972066	0.708803587927674	TRUE
PIGN	0.0609930095053646	0.567757343467293	0.0605315894906609	0.603873152504656	TRUE
PIGX	-0.0969242311710845	0.40671494943975	-0.0953924132114862	0.415226439493748	TRUE
PIK3AP1	0.226998472929726	9.18509834164483e-05	0.21979393809144	0.000197720294939201	TRUE
PIK3C2A	0.0701938745174919	0.469548441896033	0.0609109957761999	0.572318722415054	TRUE
PIK3C2B	-0.0703519109538551	0.603219128777657	-0.0553672998972263	0.709472982875504	TRUE
PIK3C3	0.108536497842588	0.223283701392369	0.0874591015333647	0.361557467326803	TRUE
PIK3CA	0.102902288713895	0.185783641883659	0.113127259841682	0.179725188166526	TRUE
PIK3CB	0.0463612264794663	0.668220117829204	0.0313473224161837	0.792129507937357	TRUE
PIK3CD	-0.0429067170165246	0.601182338383492	-0.0512264642181986	0.548985740068557	TRUE
PIK3R1	0.121905629005649	0.0332744656153592	0.102427607249433	0.115971547258636	TRUE
PIK3R5	0.0317571360699875	0.660447579343133	0.0495805681271409	0.481770907397601	TRUE
PIK3R6	0.0611061444709556	0.64209240496653	0.0399573330478133	0.780506100201569	TRUE
PIKFYVE	0.0372683132335727	0.688913132542062	0.0272868745218821	0.789475863564989	TRUE
PILRA	0.0749495861250743	0.53834125523358	0.0664639772236615	0.595725659850841	TRUE
PILRB	-0.0766420406105776	0.602144531726191	-0.108259128871367	0.472734149506452	TRUE
PIP4K2A	0.150608557426555	0.0164664724472695	0.135838881617635	0.0485392667954363	TRUE
PIP4K2B	0.0249388374879988	0.859448041708323	-0.00705707613900645	0.965999096983753	FALSE
PIP5K1A	0.00425423703232491	0.962816545596478	-0.0136405075916806	0.890192067310406	FALSE
PIP5K1B	0.130802373172255	0.14165133354847	0.0774611531997849	0.46155019840483	TRUE
PITPNA	-0.013056258336164	0.914142564482236	-0.00304723106840453	0.981580293384885	TRUE
PITPNB	-0.00572275766102311	0.959158919532325	0.00202316698856479	0.989435387188926	FALSE
PITPNC1	-0.125415770887767	0.141756250139476	-0.129334686583524	0.152888449909062	TRUE
PJA2	-0.0492105811016489	0.556429064260849	-0.0516427611130999	0.558910547902091	TRUE
PKD1	-0.306270953476295	0.0102626695548663			
PKD2	0.193148327758987	0.00451271250748974	0.185527811609486	0.00965251456667941	TRUE
PKM	-0.290327518168978	0.000198247980588116	-0.312418584061414	0.000139733781172782	TRUE
PKN1	-0.0631894179975238	0.611275569251918	-0.0667191157721905	0.597529129600274	TRUE
PKN2	0.0708440348611534	0.100741054564211	0.0521721782920312	0.259642344664808	TRUE
PKNOX1	0.00521300263259466	0.972769378305732	-0.0205985307681577	0.902209880125635	FALSE
PKP4	-0.182183206002693	0.0629948541095635	-0.142181237561185	0.192227784288588	TRUE
PLA2G15	0.0748834734311408	0.539846679573866	0.0885551031374801	0.500657009784661	TRUE
PLA2G4A	0.309862139544439	0.000107009973450861	0.28184191397047	0.000563607641849866	TRUE
PLAG1	0.341346616547112	0.000751818095499065	0.330936869641328	0.00219797520234645	TRUE
PLAGL1	-0.00371226123916801	0.971034837607464	-0.0101336204917759	0.926419554439254	TRUE
PLB1	-0.107236105331293	0.401188105572759	-0.0991509173677845	0.469343682108899	TRUE
PLCB1	-0.582315607956619	4.09158588726895e-08	-0.661533936800772	8.21517935221678e-09	TRUE
PLCB2	-0.0500809199164902	0.619534650681088	-0.084597929973877	0.401842318716803	TRUE
PLCG2	0.155646510161698	0.00154358656627281	0.148082720133792	0.00509028851646361	TRUE
PLCL1	-0.190897597081486	0.0576251251468955	-0.188548784224121	0.0716575210548103	TRUE
PLCL2	0.113768767869158	0.0732858323174931	0.107920823176806	0.104742546984005	TRUE
PLCXD3	-0.0823944627400644	0.48140794710806	-0.0303018423931178	0.821226923396244	TRUE
PLD1	0.218843407413939	0.000644077328627025	0.171919780912001	0.00704795512682243	TRUE
PLD3	-0.303952350873629	1.80494802933013e-05	-0.336043970831294	4.7201001852525e-06	TRUE
PLEC	-0.153455204370736	0.261495454834255	-0.216857791835877	0.120434250795693	TRUE
PLEK	0.274916943248372	0.00982664154416938	0.288269172187007	0.00573719560166323	TRUE
PLEKHA1	-0.0814049742290945	0.438921785934359	-0.0424223224439682	0.721776760431962	TRUE
PLEKHA2	0.119490229009656	0.129178720818689	0.0900980462660555	0.314172862149587	TRUE
PLEKHA5	-0.303443037854701	1.76027542666726e-05	-0.316480242051608	1.74179961272013e-05	TRUE
PLEKHB2	-0.125757370755393	0.334059911984582			
PLEKHG5	-0.105579635041648	0.515966775903769			
PLEKHM2	-0.0785213714720149	0.486921118180165	-0.0795124639467655	0.502199669794202	TRUE
PLEKHM3	0.102064664243664	0.268683911468019	0.092148757499758	0.39229239562999	TRUE
PLEKHO1	-0.228710622394551	0.00175315367028327	-0.245778568134355	0.00113804800403146	TRUE
PLP1	-0.640377853647538	3.77919060611783e-07	-0.724460531769576	5.01379012234606e-08	TRUE
PLPP1	-0.00572278977072169	0.957912903906011	-0.00238904156211391	0.986230212047224	TRUE
PLSCR1	0.257226530606709	0.00212589726227407	0.255676234625886	0.002402313133076	TRUE
PLXDC1	-0.0203889823997341	0.902025706415377			
PLXDC2	0.166063026756804	1.93337471802983e-06	0.154382816296946	2.13551970187695e-06	TRUE
PLXNB2	0.0108799205165542	0.938429573594481	-0.00125821147847925	0.996070051863376	FALSE
PLXND1	0.0150872034047657	0.899964076969867	0.0176161147484032	0.890219988059584	TRUE
PMEPA1	0.0532253473747349	0.668220117829204	0.0512145178721961	0.715186290597135	TRUE
PMM2	0.137541859076774	0.308489071696452	0.0813342435809398	0.577681619001389	TRUE
PMS1	0.0905585605219251	0.343675596093006	0.0966712927805417	0.311675585565625	TRUE
PNISR	-0.36539639381268	5.35759188050711e-07	-0.379953775931817	5.63661376731985e-07	TRUE
PNN	-0.458991074765527	8.79865324536185e-06	-0.50577879812098	8.55663993122342e-07	TRUE
PNPLA6	-0.17877523280394	0.13067481134409	-0.169796370630714	0.157108437612137	TRUE
PNRC1	0.0193751221231877	0.897950743666777	0.0334043156657382	0.8288352632274	TRUE
POC1B	0.0894158922232685	0.441928432689797	0.125193900967749	0.266290394222453	TRUE
POGZ	-0.0342487797191266	0.659939520985803	-0.0560726284894819	0.491730732465351	TRUE
POLA1	0.0548873525031968	0.722925512562901	0.0408092499337251	0.795607865384665	TRUE
POLB	0.028265361447602	0.841520573949161	0.0697595327490087	0.59431251080363	TRUE
POLK	0.0971462272494025	0.189632477045581	0.11138489591574	0.168416475982403	TRUE
POLN	-0.173070384651317	0.218890173981287	-0.137104258316264	0.336973441835664	TRUE
POLR2A	-0.0390277914933531	0.783573336063014			
POLR2B	0.0661642108556718	0.602144531726191	0.042708167677869	0.757860295239596	TRUE
POM121	0.0550180407644771	0.607505914846927	0.0571160461551093	0.62466497880073	TRUE
POM121C	-0.0879111296973291	0.482360051583074	-0.055159211752418	0.674365160318105	TRUE
POU2F1	0.0267647346440801	0.754302076266724	0.0274841706627269	0.757860295239596	TRUE
POU2F2	-0.146695873947051	0.0131699230254973	-0.18459240271591	0.00225072943287633	TRUE
PPA2	0.0792750574667681	0.46037033269115	0.0632792086618875	0.600485510596108	TRUE
PPARA	0.0338128542170216	0.828359460739725	0.0269741784067191	0.866259436098116	TRUE
PPARD	0.144259028008876	0.0490439856219141	0.127944772180238	0.107170464042354	TRUE
PPARG	0.0249409884913068	0.845580403139094	0.0399154635425655	0.734189582126168	TRUE
PPCDC	-0.0200521295083205	0.89953335358504	-0.0544211486076371	0.744377833106643	TRUE
PPFIA1	0.0108552401158945	0.91431981923128	0.0254673732456238	0.80772296298735	TRUE
PPFIA2	-0.543972056550913	4.95431459374687e-07	-0.605278089846259	6.42545962346872e-08	TRUE
PPHLN1	-0.00767911818776556	0.944456221583674	-0.0154649130749168	0.891918461821252	TRUE
PPIA	-0.373209204348641	0.00200958041408163	-0.383137301641196	0.00234460910513143	TRUE
PPIG	-0.218170736316848	0.00317885183104762	-0.243806165345736	0.00229135735062336	TRUE
PPIP5K1	-0.0741526944938802	0.603219128777657	-0.101676179979291	0.472594134323084	TRUE
PPIP5K2	0.0308950313280263	0.792685855451424	0.00352014270975748	0.979182875121414	TRUE
PPM1A	0.141800187592044	0.186363743100289	0.137881364678279	0.215573455629752	TRUE
PPM1B	-0.0109055090140659	0.897213608125652	-0.0174960075355577	0.847444637099359	TRUE
PPM1D	0.181436221319896	0.0988797182340675	0.149258268047274	0.203363960658428	TRUE
PPM1K	-0.0670546363668104	0.561464435369901	-0.0659613296189572	0.571079938329509	TRUE
PPM1L	-0.110005400011177	0.248460030763516	-0.130152386305186	0.19271676654996	TRUE
PPME1	-0.0888633987633538	0.491690270307753	-0.072337717970075	0.608320707784581	TRUE
PPP1CB	0.0636660085652535	0.619094613620189	0.0261946648365852	0.852253508475071	TRUE
PPP1R10	-0.0485591935969314	0.688975156245932	-0.0666863398743603	0.616297789644862	TRUE
PPP1R12A	0.0501586826671873	0.499320802009685	0.0399130533176676	0.613248664845594	TRUE
PPP1R12B	0.0924081587210381	0.358184997345243	0.0756388551748768	0.496009346003772	TRUE
PPP1R13B	-0.109690485541456	0.487107691756362			
PPP1R21	0.0347046504710277	0.736607044242924	0.0201543704359004	0.857760085485763	TRUE
PPP1R9A	-0.61325994659997	9.59028530601015e-06			
PPP2CB	-0.0752558808806892	0.506500862166491	-0.108141104706827	0.357858640892947	TRUE
PPP2R1A	-0.26643885148537	0.0322352735333813			
PPP2R2A	-0.000817164764206008	0.99417787583017	-0.0210240028910257	0.835859465699304	TRUE
PPP2R2B	-0.602112191781907	1.28611267685006e-08	-0.738233440164294	8.37103018371045e-11	TRUE
PPP2R2D	-0.0712486175438577	0.421250808465581	-0.0796915729118297	0.367667446134671	TRUE
PPP2R3C	0.0744330975451968	0.507285353634967	0.112781415593702	0.313644578766942	TRUE
PPP2R5A	0.0940293395745399	0.506500862166491			
PPP2R5C	0.0998967766382445	0.159146423164192	0.103372069645486	0.158068343945833	TRUE
PPP2R5E	0.024104608408061	0.817688587608138	0.0480924102372043	0.649037035059064	TRUE
PPP3CA	0.000847020248099344	0.989749656179304	-0.00973780063093495	0.888932132875417	FALSE
